,0,1
9120,11207,3136
9121,11207,4063
9122,11207,6008
9123,11207,6048
9124,11207,6066
9125,11210,1163
9126,11211,4076
9127,11211,6234
9128,11214,5112
9129,11214,7102
9130,11215,4195
9131,11215,8009
9132,11216,1023
9133,11216,1134
9134,11217,3286
9135,11217,5137
9136,11217,7061
9137,11218,2075
9138,11218,2084
9139,11218,2119
9140,11218,2171
9141,11218,4147
9142,11218,5208
9143,11218,5272
9144,11218,7050
9145,11218,10003
9146,11218,10015
9147,11219,1016
9148,11219,3032
9149,11219,3101
9150,11219,3205
9151,11219,4185
9152,11219,9148
9153,11219,11105
9154,11220,2027
9155,11220,3037
9156,11220,4141
9157,11220,5244
9158,11220,7175
9159,11220,8022
9160,11221,1032
9161,11221,1203
9162,11221,4033
9163,11221,5222
9164,11221,6091
9165,11221,6246
9166,11221,9163
9167,11222,1184
9168,11222,4087
9169,11222,6113
9170,11222,9060
9171,11222,10184
9172,11223,3122
9173,11223,3160
9174,11223,3221
9175,11223,4106
9176,11223,5006
9177,11223,5031
9178,11223,6071
9179,11223,7217
9180,11223,7226
9181,11223,8013
9182,11223,8064
9183,11223,9038
9184,11223,9090
9185,11223,10060
9186,11224,2062
9187,11224,8040
9188,11225,1071
9189,11225,1159
9190,11225,3074
9191,11225,3197
9192,11225,6139
9193,11225,7018
9194,11225,7044
9195,11226,1084
9196,11226,1201
9197,11226,2117
9198,11226,2211
9199,11226,2223
9200,11226,2237
9201,11226,3031
9202,11226,3122
9203,11226,3220
9204,11226,3221
9205,11226,4015
9206,11226,5036
9207,11226,6240
9208,11226,7153
9209,11226,8033
9210,11226,8053
9211,11226,8101
9212,11226,8127
9213,11226,8227
9214,11226,8231
9215,11226,8252
9216,11226,9103
9217,11226,9105
9218,11226,9148
9219,11226,9191
9220,11226,9246
9221,11226,10021
9222,11226,10028
9223,11226,10108
9224,11226,10190
9225,11226,10218
9226,11226,11002
9227,11226,11009
9228,11226,11033
9229,11227,6113
9230,11227,10061
9231,11228,6169
9232,11228,11034
9233,11229,11035
9234,11230,2072
9235,11230,2091
9236,11230,2156
9237,11230,2230
9238,11230,3052
9239,11230,3237
9240,11230,7064
9241,11230,9176
9242,11230,10138
9243,11230,10141
9244,11232,3001
9245,11232,11134
9246,11233,1056
9247,11233,2075
9248,11233,2186
9249,11233,3113
9250,11233,3145
9251,11233,3180
9252,11233,3215
9253,11233,4013
9254,11233,4183
9255,11233,5040
9256,11233,5046
9257,11233,5048
9258,11233,5073
9259,11233,6014
9260,11233,6236
9261,11233,8002
9262,11233,8042
9263,11233,8075
9264,11233,8205
9265,11233,9196
9266,11233,9233
9267,11233,10204
9268,11233,11019
9269,11233,11125
9270,11233,11131
9271,11233,11147
9272,11233,11206
9273,11235,9071
9274,11236,6062
9275,11236,7147
9276,11236,7215
9277,11236,8172
9278,11237,3120
9279,11238,1201
9280,11238,2237
9281,11238,6240
9282,11238,8252
9283,11238,9103
9284,11238,9105
9285,11238,9148
9286,11238,9191
9287,11238,10034
9288,11238,10060
9289,11238,10190
9290,11239,2099
9291,11239,2192
9292,11239,6034
9293,11239,10076
9294,11239,10292
9295,11241,2075
9296,11241,2186
9297,11241,3007
9298,11241,3024
9299,11241,3160
9300,11241,4085
9301,11241,4183
9302,11241,5129
9303,11241,5209
9304,11241,5212
9305,11241,5222
9306,11241,6160
9307,11241,6210
9308,11241,8132
9309,11241,9037
9310,11241,9142
9311,11241,9153
9312,11241,10175
9313,11241,10244
9314,11242,3136
9315,11242,3187
9316,11242,7011
9317,11243,5037
9318,11244,1203
9319,11244,3160
9320,11244,5006
9321,11244,5031
9322,11244,5204
9323,11244,6246
9324,11244,7043
9325,11244,7078
9326,11244,7107
9327,11244,7204
9328,11244,8075
9329,11244,8204
9330,11244,9142
9331,11244,10060
9332,11244,10090
9333,11244,10221
9334,11244,10251
9335,11244,11099
9336,11245,2161
9337,11245,2190
9338,11245,3054
9339,11245,5016
9340,11245,5217
9341,11245,6059
9342,11245,6215
9343,11245,8041
9344,11245,8054
9345,11245,8128
9346,11245,9022
9347,11245,9199
9348,11245,11111
9349,11247,2011
9350,11247,3272
9351,11247,8092
9352,11249,1175
9353,11249,7119
9354,11249,9205
9355,11250,9046
9356,11251,1066
9357,11251,2211
9358,11251,3039
9359,11251,3067
9360,11251,3146
9361,11251,3219
9362,11251,4021
9363,11251,5067
9364,11251,8250
9365,11251,11073
9366,11252,2067
9367,11252,3145
9368,11252,6160
9369,11252,8083
9370,11252,10160
9371,11253,2110
9372,11253,3006
9373,11253,3272
9374,11253,6113
9375,11253,6141
9376,11253,7133
9377,11253,10061
9378,11254,1033
9379,11254,1113
9380,11254,2091
9381,11254,4114
9382,11254,4166
9383,11254,5025
9384,11254,5032
9385,11254,6007
9386,11254,8128
9387,11254,10133
9388,11254,10215
9389,11255,7146
9390,11256,8142
9391,11256,11089
9392,11256,11130
9393,11257,1025
9394,11257,2004
9395,11257,5247
9396,11257,6047
9397,11257,6120
9398,11257,10269
9399,11257,11017
9400,11258,3144
9401,11258,6026
9402,11258,6028
9403,11258,10051
9404,11258,11027
9405,11259,2186
9406,11259,5015
9407,11259,5040
9408,11259,7181
9409,11259,8089
9410,11259,11035
9411,11259,11229
9412,11261,5174
9413,11262,4134
9414,11262,5276
9415,11262,8054
9416,11264,2180
9417,11264,3273
9418,11264,5265
9419,11264,6067
9420,11264,11018
9421,11268,2084
9422,11269,1206
9423,11269,4165
9424,11269,5067
9425,11269,6033
9426,11269,6139
9427,11269,6226
9428,11269,7024
9429,11269,7090
9430,11269,9135
9431,11269,10179
9432,11269,10198
9433,11269,10279
9434,11269,11073
9435,11269,11225
9436,11271,5204
9437,11271,6231
9438,11271,7170
9439,11271,8103
9440,11271,8247
9441,11271,9082
9442,11271,11095
9443,11273,3144
9444,11273,6028
9445,11273,10051
9446,11273,10245
9447,11275,4084
9448,11276,1124
9449,11276,2050
9450,11276,103186
9451,11276,105267
9452,11276,106082
9453,11278,11138
9454,11278,11152
9455,11279,2159
9456,11279,3136
9457,11279,7191
9458,11279,7241
9459,11279,8001
9460,11279,9047
9461,11279,11089
9462,11279,11193
9463,11279,11256
9464,11281,5036
9465,11281,5067
9466,11281,7170
9467,11282,2192
9468,11282,3151
9469,11282,4011
9470,11282,4063
9471,11282,5026
9472,11282,5040
9473,11282,5048
9474,11282,5073
9475,11282,5123
9476,11282,5246
9477,11282,6013
9478,11282,6023
9479,11282,6062
9480,11282,6066
9481,11282,6112
9482,11282,6193
9483,11282,6202
9484,11282,6225
9485,11282,6236
9486,11282,7052
9487,11282,7106
9488,11282,7147
9489,11282,7168
9490,11282,8076
9491,11282,9141
9492,11282,9147
9493,11282,9182
9494,11282,11166
9495,11282,11283
9496,11283,1105
9497,11283,2192
9498,11283,3024
9499,11283,3160
9500,11283,5006
9501,11283,5021
9502,11283,5026
9503,11283,5031
9504,11283,5040
9505,11283,5048
9506,11283,5073
9507,11283,5123
9508,11283,5204
9509,11283,5246
9510,11283,6062
9511,11283,6071
9512,11283,6112
9513,11283,6193
9514,11283,7024
9515,11283,7052
9516,11283,7147
9517,11283,8013
9518,11283,8076
9519,11283,8081
9520,11283,8149
9521,11283,9038
9522,11283,9101
9523,11283,9147
9524,11283,9181
9525,11283,9182
9526,11283,9213
9527,11283,9225
9528,11283,10169
9529,11283,10198
9530,11283,11034
9531,11283,11057
9532,11283,11282
9533,11284,3056
9534,11284,3058
9535,11284,5108
9536,11284,6027
9537,11284,9008
9538,11285,1170
9539,11286,2184
9540,11286,3004
9541,11286,6190
9542,11287,6135
9543,11288,1131
9544,11288,2160
9545,11288,5246
9546,11288,6060
9547,11288,7018
9548,11288,7191
9549,11288,8001
9550,11288,9047
9551,11288,9247
9552,11288,11190
9553,11289,5067
9554,11289,11073
9555,11290,1183
9556,11290,3075
9557,11290,4155
9558,11290,8015
9559,11290,8016
9560,11290,8203
9561,11290,9175
9562,11290,10014
9563,11290,11024
9564,11292,5090
9565,11294,4052
9566,11294,9054
9567,11294,11098
9568,12002,3277
9569,12002,7248
9570,12003,7220
9571,12004,7119
9572,12004,9205
9573,12004,11249
9574,12005,10225
9575,12006,7036
9576,12006,9171
9577,12007,2027
9578,12007,3160
9579,12007,5006
9580,12007,5031
9581,12007,5090
9582,12007,5091
9583,12007,5247
9584,12007,6071
9585,12007,7175
9586,12007,9030
9587,12007,9042
9588,12007,10269
9589,12007,11017
9590,12007,11220
9591,12007,11257
9592,12008,1151
9593,12008,5158
9594,12009,2075
9595,12009,2084
9596,12009,2186
9597,12009,2210
9598,12009,3113
9599,12009,3180
9600,12009,4013
9601,12009,4183
9602,12009,5040
9603,12009,5048
9604,12009,5208
9605,12009,6062
9606,12009,6091
9607,12009,6112
9608,12009,7131
9609,12009,8042
9610,12009,8075
9611,12009,8126
9612,12009,8205
9613,12009,9196
9614,12009,9233
9615,12009,10177
9616,12009,10275
9617,12009,11125
9618,12009,11140
9619,12009,11218
9620,12011,2159
9621,12011,3239
9622,12011,4103
9623,12011,4201
9624,12011,5172
9625,12011,7191
9626,12011,9211
9627,12011,10010
9628,12011,10088
9629,12011,10282
9630,12011,11023
9631,12011,11041
9632,12011,11077
9633,12011,11114
9634,12012,1042
9635,12013,6203
9636,12013,8012
9637,12013,9074
9638,12013,11138
9639,12013,11152
9640,12013,11156
9641,12013,11160
9642,12013,11177
9643,12013,11278
9644,12014,3011
9645,12014,11138
9646,12014,11152
9647,12014,11278
9648,12015,1119
9649,12015,3061
9650,12015,9178
9651,12016,3063
9652,12016,6090
9653,12017,4027
9654,12017,6035
9655,12018,2101
9656,12018,10204
9657,12018,11125
9658,12019,6035
9659,12021,3120
9660,12021,5110
9661,12021,5134
9662,12021,9004
9663,12021,11014
9664,12022,11070
9665,12023,4083
9666,12023,5122
9667,12023,10148
9668,12024,2075
9669,12024,2158
9670,12024,2245
9671,12024,3007
9672,12024,3113
9673,12024,3137
9674,12024,3145
9675,12024,3176
9676,12024,3180
9677,12024,3216
9678,12024,4013
9679,12024,4024
9680,12024,4080
9681,12024,4085
9682,12024,4115
9683,12024,4147
9684,12024,5129
9685,12024,5208
9686,12024,5272
9687,12024,6114
9688,12024,6119
9689,12024,6160
9690,12024,6209
9691,12024,6210
9692,12024,6236
9693,12024,7050
9694,12024,7131
9695,12024,7181
9696,12024,8075
9697,12024,8090
9698,12024,8118
9699,12024,8132
9700,12024,9009
9701,12024,10113
9702,12024,10204
9703,12024,10244
9704,12024,11037
9705,12024,11088
9706,12024,11140
9707,12024,11241
9708,12024,12009
9709,12025,2084
9710,12025,3075
9711,12025,8015
9712,12025,8088
9713,12025,8203
9714,12025,9019
9715,12025,10191
9716,12025,10206
9717,12025,11217
9718,12026,1204
9719,12026,2008
9720,12026,7036
9721,12026,8145
9722,12026,9168
9723,12026,9171
9724,12026,10104
9725,12027,5060
9726,12028,2075
9727,12028,9063
9728,12028,12238
9729,12029,1113
9730,12029,1197
9731,12029,1206
9732,12029,2121
9733,12029,2164
9734,12029,3067
9735,12029,4125
9736,12029,4133
9737,12029,4165
9738,12029,4206
9739,12029,5001
9740,12029,6139
9741,12029,6226
9742,12029,7029
9743,12029,7233
9744,12029,9199
9745,12029,10121
9746,12029,11006
9747,12029,11118
9748,12029,11225
9749,12029,11269
9750,12030,2100
9751,12030,3053
9752,12030,5052
9753,12030,6060
9754,12030,7069
9755,12030,7241
9756,12030,11279
9757,12031,3143
9758,12032,9016
9759,12033,2091
9760,12033,3067
9761,12033,3237
9762,12033,4014
9763,12033,6251
9764,12033,9176
9765,12033,11230
9766,12034,2159
9767,12034,7191
9768,12034,8001
9769,12034,8232
9770,12034,9211
9771,12034,10010
9772,12034,10088
9773,12034,11023
9774,12035,2159
9775,12035,3033
9776,12035,3136
9777,12035,3183
9778,12035,7097
9779,12035,7170
9780,12035,7191
9781,12035,8076
9782,12035,8081
9783,12035,9211
9784,12035,10088
9785,12035,11060
9786,12035,11077
9787,12035,11166
9788,12035,11193
9789,12035,11279
9790,12035,12169
9791,12035,12193
9792,12037,2073
9793,12037,4134
9794,12037,5276
9795,12037,10240
9796,12041,2222
9797,12041,4196
9798,12041,5247
9799,12041,6047
9800,12041,10102
9801,12042,1002
9802,12042,1071
9803,12042,1145
9804,12042,1159
9805,12042,1197
9806,12042,1206
9807,12042,3072
9808,12042,3147
9809,12042,3236
9810,12042,4014
9811,12042,4103
9812,12042,4165
9813,12042,5162
9814,12042,6204
9815,12042,7146
9816,12042,7170
9817,12042,8076
9818,12042,8081
9819,12042,8241
9820,12042,10145
9821,12042,11008
9822,12042,11077
9823,12043,5175
9824,12044,3052
9825,12044,4067
9826,12044,4160
9827,12044,4166
9828,12044,5025
9829,12044,5032
9830,12044,5239
9831,12044,6007
9832,12044,6146
9833,12044,9010
9834,12044,9056
9835,12044,10063
9836,12044,10133
9837,12044,10215
9838,12044,10232
9839,12044,11254
9840,12045,3037
9841,12045,3057
9842,12045,6145
9843,12045,7100
9844,12046,2023
9845,12046,7175
9846,12046,9030
9847,12047,4134
9848,12048,3290
9849,12048,7172
9850,12049,2190
9851,12049,3054
9852,12049,3269
9853,12049,5016
9854,12049,5217
9855,12049,6059
9856,12049,6215
9857,12049,8041
9858,12049,8054
9859,12049,8128
9860,12049,8216
9861,12049,9022
9862,12049,9199
9863,12049,11111
9864,12049,11245
9865,12050,1055
9866,12050,1200
9867,12050,2103
9868,12050,5087
9869,12050,6168
9870,12050,8091
9871,12050,8173
9872,12050,9042
9873,12050,10023
9874,12050,11073
9875,12050,11192
9876,12051,12032
9877,12052,3058
9878,12052,7237
9879,12052,10252
9880,12053,1041
9881,12053,5063
9882,12053,7222
9883,12053,10118
9884,12054,2158
9885,12054,3208
9886,12054,5204
9887,12054,6219
9888,12054,7023
9889,12054,7043
9890,12054,7078
9891,12054,7204
9892,12054,8013
9893,12054,8204
9894,12054,9142
9895,12054,10060
9896,12054,10090
9897,12054,11079
9898,12056,3232
9899,12056,9120
9900,12057,1014
9901,12057,3188
9902,12057,6106
9903,12057,10059
9904,12058,5277
9905,12058,7208
9906,12058,9055
9907,12058,11197
9908,12059,3231
9909,12059,5101
9910,12059,6058
9911,12059,6090
9912,12059,6242
9913,12059,11095
9914,12060,8252
9915,12061,2158
9916,12061,3208
9917,12061,3223
9918,12061,4147
9919,12061,5147
9920,12061,5157
9921,12061,7022
9922,12061,10038
9923,12061,10225
9924,12061,11175
9925,12061,101071
9926,12062,1038
9927,12062,2095
9928,12062,3024
9929,12062,3158
9930,12062,4051
9931,12062,4059
9932,12062,4134
9933,12062,5189
9934,12062,6059
9935,12062,6068
9936,12062,7094
9937,12062,7138
9938,12062,7206
9939,12062,8207
9940,12062,9046
9941,12062,9105
9942,12062,9173
9943,12062,10145
9944,12062,10214
9945,12062,10264
9946,12062,11006
9947,12062,11063
9948,12062,11157
9949,12062,11260
9950,12062,11262
9951,12064,6192
9952,12064,8050
9953,12064,9212
9954,12064,10171
9955,12065,2075
9956,12065,2158
9957,12065,2186
9958,12065,3055
9959,12065,4147
9960,12065,8042
9961,12065,8075
9962,12065,8144
9963,12065,10274
9964,12065,11125
9965,12065,11131
9966,12067,2245
9967,12067,4182
9968,12067,5010
9969,12068,10105
9970,12069,2196
9971,12070,6231
9972,12071,4165
9973,12071,10167
9974,12071,11269
9975,12072,2073
9976,12072,5040
9977,12072,5048
9978,12072,6062
9979,12072,6112
9980,12072,12037
9981,12073,3052
9982,12073,4056
9983,12073,4166
9984,12073,5025
9985,12073,5239
9986,12073,6146
9987,12073,7060
9988,12073,7064
9989,12073,7177
9990,12073,8102
9991,12073,9056
9992,12073,9160
9993,12073,10063
9994,12073,10133
9995,12073,10215
9996,12073,10232
9997,12073,11254
9998,12073,12044
9999,12074,1092
10000,12074,2091
10001,12074,5001
10002,12075,5098
10003,12075,8201
10004,12076,2160
10005,12076,3136
10006,12077,1203
10007,12077,2193
10008,12077,3160
10009,12077,5194
10010,12077,6005
10011,12077,7015
10012,12077,7043
10013,12077,7074
10014,12078,7173
10015,12078,12050
10016,12079,2037
10017,12079,3263
10018,12079,5247
10019,12079,6100
10020,12079,6189
10021,12079,6224
10022,12079,6247
10023,12079,10196
10024,12079,10217
10025,12079,10223
10026,12079,11017
10027,12080,2117
10028,12080,2237
10029,12080,3031
10030,12080,3101
10031,12080,5006
10032,12080,5031
10033,12080,5036
10034,12080,6108
10035,12080,8231
10036,12080,9103
10037,12080,9148
10038,12080,9246
10039,12080,10021
10040,12080,10028
10041,12080,10060
10042,12080,10108
10043,12080,10218
10044,12080,11002
10045,12080,11009
10046,12080,11033
10047,12080,11226
10048,12081,2044
10049,12081,2117
10050,12081,2211
10051,12081,2223
10052,12081,3031
10053,12081,3101
10054,12081,3124
10055,12081,3278
10056,12081,5006
10057,12081,5031
10058,12081,5036
10059,12081,5040
10060,12081,5048
10061,12081,5085
10062,12081,7153
10063,12081,7175
10064,12081,7226
10065,12081,8231
10066,12081,9038
10067,12081,9061
10068,12081,9103
10069,12081,9148
10070,12081,9246
10071,12081,10021
10072,12081,10028
10073,12081,10108
10074,12081,10218
10075,12081,10240
10076,12081,11009
10077,12082,1107
10078,12082,3162
10079,12082,4124
10080,12082,5206
10081,12082,8074
10082,12082,9117
10083,12082,10093
10084,12082,11138
10085,12082,11141
10086,12082,11152
10087,12082,11156
10088,12082,11160
10089,12082,11177
10090,12082,11278
10091,12082,12014
10092,12083,8035
10093,12083,9007
10094,12087,9031
10095,12087,9236
10096,12089,3101
10097,12089,9103
10098,12090,1174
10099,12091,1197
10100,12091,1206
10101,12091,2160
10102,12091,2164
10103,12091,3136
10104,12091,5127
10105,12091,6069
10106,12091,6139
10107,12091,7018
10108,12091,7064
10109,12091,7191
10110,12091,8001
10111,12091,8081
10112,12091,9202
10113,12091,11225
10114,12091,12042
10115,12092,1144
10116,12092,4074
10117,12092,9068
10118,12092,9140
10119,12093,1053
10120,12093,3160
10121,12093,4131
10122,12093,5040
10123,12093,5048
10124,12093,5073
10125,12093,5129
10126,12093,6023
10127,12093,6085
10128,12093,6210
10129,12093,7043
10130,12093,8075
10131,12093,8204
10132,12093,9140
10133,12093,9142
10134,12093,9181
10135,12093,9182
10136,12093,10060
10137,12093,10090
10138,12093,11099
10139,12094,8164
10140,12095,8040
10141,12096,5044
10142,12096,5086
10143,12096,9133
10144,12096,10155
10145,12097,1103
10146,12097,2160
10147,12097,4063
10148,12097,4148
10149,12097,6048
10150,12097,7018
10151,12097,7191
10152,12097,8076
10153,12097,8081
10154,12097,11077
10155,12097,11279
10156,12099,3210
10157,12099,7187
10158,12099,9219
10159,12099,9229
10160,12099,11021
10161,12100,1113
10162,12100,3118
10163,12100,3300
10164,12100,4014
10165,12101,11176
10166,12102,1126
10167,12102,2091
10168,12102,3052
10169,12102,4067
10170,12102,4160
10171,12102,4166
10172,12102,5025
10173,12102,5032
10174,12102,5239
10175,12102,6007
10176,12103,6036
10177,12104,1133
10178,12104,2073
10179,12104,6047
10180,12104,8142
10181,12104,9054
10182,12105,1002
10183,12105,1071
10184,12105,1159
10185,12105,2054
10186,12105,2174
10187,12105,2228
10188,12105,3117
10189,12105,3236
10190,12105,4093
10191,12105,4111
10192,12105,7018
10193,12105,7044
10194,12105,7120
10195,12105,8112
10196,12105,11156
10197,12105,11167
10198,12106,1113
10199,12106,1126
10200,12106,6068
10201,12106,6226
10202,12106,11006
10203,12108,5165
10204,12108,7154
10205,12108,8052
10206,12108,9061
10207,12108,11116
10208,12108,103146
10209,12110,1071
10210,12110,1159
10211,12110,3117
10212,12110,4093
10213,12110,4111
10214,12110,7044
10215,12110,8112
10216,12110,9083
10217,12111,3136
10218,12111,6064
10219,12111,8123
10220,12112,1203
10221,12112,4147
10222,12112,5129
10223,12112,6219
10224,12112,8057
10225,12112,9070
10226,12114,8148
10227,12115,1064
10228,12116,4166
10229,12116,5032
10230,12116,5239
10231,12116,6007
10232,12116,6146
10233,12116,9010
10234,12116,9056
10235,12116,9160
10236,12116,10063
10237,12116,10133
10238,12116,10215
10239,12116,10232
10240,12116,11254
10241,12116,12044
10242,12116,12073
10243,12117,1053
10244,12117,1063
10245,12117,2104
10246,12117,5065
10247,12117,5152
10248,12117,5183
10249,12117,6070
10250,12117,6196
10251,12117,9242
10252,12117,11046
10253,12118,2149
10254,12118,5003
10255,12118,6176
10256,12119,11061
10257,12120,5254
10258,12120,6187
10259,12120,10228
10260,12121,1216
10261,12121,5067
10262,12121,11225
10263,12122,1036
10264,12122,5076
10265,12124,6201
10266,12125,5137
10267,12128,5094
10268,12128,6132
10269,12128,8164
10270,12129,1002
10271,12129,1092
10272,12129,1197
10273,12129,1206
10274,12129,2091
10275,12129,2145
10276,12129,2161
10277,12129,3237
10278,12129,3248
10279,12129,4093
10280,12129,4125
10281,12129,4126
10282,12129,5248
10283,12129,6068
10284,12129,6139
10285,12129,7029
10286,12129,7044
10287,12129,7064
10288,12129,7120
10289,12129,7177
10290,12129,8128
10291,12129,9167
10292,12129,10215
10293,12129,11118
10294,12129,11167
10295,12129,12074
10296,12129,12106
10297,12130,2254
10298,12130,6187
10299,12130,10228
10300,12131,2205
10301,12131,2222
10302,12131,5247
10303,12131,7137
10304,12131,7143
10305,12131,9038
10306,12131,10090
10307,12132,4067
10308,12132,4160
10309,12132,4166
10310,12132,5032
10311,12132,6007
10312,12132,6146
10313,12134,5115
10314,12134,10097
10315,12135,3032
10316,12136,4196
10317,12136,8142
10318,12136,9188
10319,12136,10102
10320,12136,11089
10321,12136,11256
10322,12137,1123
10323,12137,1170
10324,12137,2223
10325,12137,3075
