id,author
4554,Balram Rai
4555,D. Diakonov
4556,M. S. Cunha
4557,B. Rusakov
4558,V. Hubeny
4559,Jan T. Sobczyk
4560,M. Kruger
4561,Piotr Podles
4562,Tomislav Prokopec
4563,Liviu Tataru
4564,Naples
4565,P. Wegrzyn
4566,L. Begin
4567,Stephen Hewson
4568,Aaron Bergman
4569,Andrey Yu. Dubin
4570,A. Jakovac
4571,Philip C. Argyres
4572,A. Martin
4573,Kenichi Ishikawa
4574,Mark Walton
4575,Edwin J. Beggs
4576,Vitaly Tarasov
4577,N. Quiroz
4578,Bender
4579,Marco Fabbrichesi
4580,N. Riazi
4581,V. N. Baier
4582,Taejin Lee
4583,Chang Pu Sun
4584,K. Savvidy
4585,Ludvig Faddeev
4586,Yuval Neeman
4587,N. D. Hari Dass
4588,Sudipta Mukherji
4589,J. O. Madsen
4590,B. Mercier
4591,S. D. Odintsov.
4592,Ramesh Anishetty
4593,I. Phillips
4594,Marcelo Gomes
4595,P. Bleher
4596,F. Zachariasen
4597,Cristiano Germani
4598,Taichiro Kugo
4599,A. Masiero
4600,I. Vanzetta
4601,Daniel Roggenkamp
4602,Tatiana Ivanova
4603,M. Abou Zeid
4604,Michail D. Todorov
4605,N. V. Borisov
4606,Princeton
4607,Filippo Vernizzi
4608,Edwin Lim Lombridas
4609,J. M. Aroca
4610,Jean Avan
4611,Pasquale Calabrese
4612,Latex ASITP.
4613,M. T. Miauta
4614,Noriaki Ikeda
4615,Changrim Ahn
4616,Zhong Tang
4617,Y. Sumino
4618,Sergei M. Kuzenko
4619,Christian Stern
4620,Lars Kjaergaard
4621,H. Min
4622,M. Caffo
4623,B. R. Greene
4624,Hugh Osborn
4625,L. Paniak
4626,Sanjay
4627,Franco Ferrari
4628,G. Milovanovic
4629,Niels Obers
4630,Xuan Peiqi
4631,K. Abdel Khalek
4632,G. Arutyunov
4633,T. Kuramoto
4634,A. Kent
4635,M. H. Yavartanoo
4636,Yasuyuki Imaizumi
4637,Alberto Garcia
4638,Adolfo Maia Jr
4639,V. Korepin
4640,A. Leonidov
4641,B. Nienhuis
4642,Pieter Jan De Smet
4643,C. N. Colacino
4644,L. Solombrino
4645,Tony Gherghetta
4646,K. Kokkotas
4647,Nguyen Suan Han
4648,Michael Faux
4649,P. West
4650,Marcus Spradlin
4651,Slava Zhukov
4652,Y. V. Fyodorov
4653,J. Casahorran
4654,S. R. Valluri
4655,Andrei B. Klimov
4656,R. D. Sorkin
4657,Seriko Tanimoto
4658,M. Yu. Kuchiev
4659,P. C. West
4660,Nevena Ilieva
4661,Sebastien Gurrieri
4662,Nir Sochen
4663,Ruth Lazkoz
4664,Amine B. Hammou
4665,Zhong Hua Wang
4666,Bernd Spendig
4667,Hiroo Azuma
4668,Albion Lawrence
4669,D. Nowak Szczepaniak
4670,M. Terhoeven
4671,Asit K. De
4672,Mikhail Shaposhnikov
4673,D. Bahns
4674,Teresia Mansson
4675,R. Munoz Tapia
4676,J. M. Maldacena
4677,A. Khelashvili
4678,Valeri Dvoeglazov
4679,Sh. Mamedov
4680,Ying Kai Fu
4681,David M. Kaplan
4682,Frank B. Estabrook
4683,Mikhail Shifman
4684,Alexander Zamolodchikov
4685,L. C. Martin
4686,RJ. Cova
4687,H. Braden
4688,G. Tsitsishvili
4689,Ricardo Amorim
4690,David L. Wiltshire
4691,BL. Hu
4692,V. Pervushin
4693,G. F. Chew
4694,Andrei M. Sukhov
4695,Seunggeun Lee
4696,G. B. Tupper
4697,G. Cuoghi
4698,S. Rubin
4699,Y. Hyakutake
4700,M. N. Stoilov
4701,A. Krajewska
4702,Javier Borlaf
4703,Myck Schwetz
4704,J. A. Casas
4705,C. B. Guan
4706,R. Guven
4707,T. Kobayashi
4708,Thomas Branson
4709,G. Gabadadze
4710,N. P. Landsman
4711,Manuel F. Ranada
4712,B. Muller
4713,Francis J. Alexander
4714,G. Nardelli
4715,E. Lima
4716,Hidenori Sonoda
4717,Jan B. Gutowski
4718,Toru Ebihara
4719,William Weir
4720,Athanasios Prikas
4721,G. Giavarini
4722,M. Salizzoni
4723,Matsuo Sato
4724,A. Sotomayor
4725,J. R. Anglin
4726,Will Orrick
4727,V. P. Gerdt
4728,Jorge Moreno
4729,Keith R. Dienes
4730,Yuji Yamada
4731,C. N. Kumar
4732,Kevin Iga
4733,P. G. Tinyakov
4734,V. Zhukovskii
4735,S. V. Talalov
4736,Sung Soo Kim
4737,Mahdi Golshani
4738,S. Gonorazky
4739,R. Maimon
4740,E. Horozov
4741,Kazunori Itakura
4742,Surya Ganguli
4743,Olivier Verhoeven
4744,K. Hosomichi
4745,Nobuhiro Maekawa
4746,Yoshiharu Kawamura
4747,B. Ponsot
4748,Rodrigo Olea
4749,M. Consoli
4750,Gloria Mari Beffa
4751,M. Caicedo
4752,Gerard Clement
4753,Alexander I. Nesterov
4754,A. Vicini
4755,R. R. Landim
4756,J. B. Zuber
4757,J. Schechter
4758,S. A. Cherkis
4759,F. F. Schoeberl
4760,A. Karch
4761,A. Ghosh
4762,G. Leibbrandt
4763,R. F. Werner
4764,Sang Jin Sin
4765,Stefano Arnone
4766,B. Mirza
4767,P. Gregoire
4768,J. Vaz Jr.
4769,E. Gorbatov
4770,Gianpiero Mangano
4771,Bert Schroer
4772,So Matsuura
4773,Y. Oono
4774,W. J. Zakrzewski
4775,T. Fujita
4776,Franz Wegner
4777,Evgeny Ivanov
4778,Anton V. Zabrodin
4779,Pierre Mathieu
4780,W. Bietenholz
4781,David Delphenich
4782,L. R. Baboukhadia
4783,Hermann Boos
4784,Pierre Deligne
4785,CM. Hull
4786,S. Sciuto
4787,Heinrich Saller
4788,J. Fuchs
4789,Pierre Ramond
4790,Hou Defu
4791,Matthias Brandle
4792,S. Ferrara amd M. A. Lledo
4793,S. Dasmahapatra
4794,T. ter Veldhuis
4795,D. Colferai
4796,R. Portugues
4797,J. F. Cai
4798,Dmitrij P. Sorokin
4799,J. M. Prats
4800,Chang Ho Kim
4801,Jacob Sagi
4802,C. P.
4803,Sergey Frolov
4804,E. V. Gorbar
4805,Philippe Zaugg
4806,A. Sissakian
4807,Koumarane Valavane
4808,B. Kol
4809,A. Belhaj
4810,A. Kashani Poor
4811,Wenceslao Santiago German
4812,Ph Spindel
4813,Stefano Panzeri
4814,A. T. Banin
4815,Shinichi NOJIRI.
4816,F. Lurcat
4817,L. V. Belvedere
4818,U. A. Yajnik
4819,An. Kavalov
4820,Andrea Cappelli
4821,P. Vanhove
4822,A. A. Coley
4823,Jakub Rembielinski
4824,V. N. Zaikin
4825,Emanuele Manfredini
4826,Z. C. Wu
4827,Luis F. Urrutia
4828,S. F. Hewson
4829,W. K. Wong
4830,Suphot Musiri
4831,Luiz C. de Albuquerque
4832,Olalla Castro Alvaredo
4833,Yasuhiro Akutsu
4834,Y. Kimura
4835,S. Kuzenko
4836,Yong Shi Wu
4837,Alexander Galperin
4838,Yeonjung Kim
4839,S. Ishihara
4840,Bartomeu Fiol
4841,D. Ellinas
4842,S. Nussinov
4843,R. A. Battye
4844,Carlos E. Laciana
4845,Shibusa Yuuichirou
4846,M. Cirafici
4847,Juan M. Maldacena
4848,Gaetano Lambiase
4849,J. M. L. opez Romero
4850,H. Y. Cui
4851,U. Ray
4852,Oleg Yu. Shvedov
4853,A. S. Kapoyannis
4854,Jakub Rembielinski Waclaw Tybor
4855,Stefan Waldmann
4856,J. Kellendonk
4857,E. T. Tomboulis
4858,F. Gursey
4859,I. A. Chiosa
4860,Seoktae Koh
4861,A. Kapustnikov
4862,S. Hollands
4863,P. Suranyi
4864,Tamas Hausel
4865,Vittorio Gorini
4866,Henric Rhedin
4867,M. Dorca
4868,M. Reuter
4869,Folkert Muller Hoissen
4870,E. W. Mielke
4871,Motowo Yamanobe
4872,B. Andreas
4873,Byungbae Kim
4874,Anton Yu. Alekseev
4875,J. D. Cohn
4876,Toshiaki Tanaka
4877,M. Schlieker
4878,O. Foda
4879,Alex Kasman
4880,C. R. Lee
4881,W. Noertershaeuser
4882,Andrei Mikhailov
4883,A. Alexandrov
4884,Noureddine Hambli
4885,M. C. Rocca
4886,Kunio Funahashi
4887,U. Varadarajan
4888,Hiroshi Toki
4889,L. Bergstrom
4890,I. G. Chugunov
4891,J. Sobczyk
4892,B. Bellet
4893,S. Bellucci
4894,Musongela Lubo
4895,David C. Dunbar
4896,H. Hinrichsen
4897,Young Jai Park
4898,Sheldon Katz
4899,R. Weston
4900,A. Mann
4901,Ranjan Kumar Ghosh
4902,Stephane OUVRY.
4903,P. M. Sutcliffe
4904,H. Dimov
4905,Valery N. Marachevsky
4906,Seiji Mukaigawa
4907,Avaroth Harindranath
4908,M. Naka
4909,Ori Ganor
4910,Adi Armoni
4911,Franz E. Schunck
4912,N. C. Ribeiro
4913,V. G. Ksenzov
4914,Yu. Makeenko
4915,Michela Petrini
4916,M. Kawamura
4917,Jorge Ananias Neto
4918,Jim Mc Carthy
4919,Kost Ilyenko
4920,Evangelos Mavrikis
4921,E. S. Cheb Terrab
4922,Thordur Jonsson
4923,R. Mochizuki
4924,T. Kawano
4925,C. Bagnuls
4926,C. Linhares de Jesus
4927,E. Karat
4928,E. Farhi
4929,Thorsten Ohl
4930,Lay Nam Chang
4931,Masayuki Tanimoto
4932,Miyuki Nishikawa
4933,Jeffrey M. Rabin
4934,M. Smedback
4935,M. Nakamura
4936,A. Catal Ozer
4937,A. Riotto
4938,B. Stefanski
4939,Tanya Khovanova
4940,M. Plyushchay
4941,Sumit Das
4942,Y. Aharonov
4943,David Dudal
4944,Hyeon Min Johng
4945,Joost Zegwaard
4946,Katrin Heitmann
4947,Masako Kawamura
4948,D. Varga
4949,M. Yu. Lashkevich
4950,M. Botta Cantcheff
4951,El Hassan Saidi
4952,Matthew Kleban
4953,David J. Toms
4954,Takehiro Azuma
4955,Fabio Finelli
4956,B. Janssen
4957,Pascal Grange
4958,Franco Pezzella
4959,M. L. Levinas
4960,Congxin Liu
4961,Holger Gies
4962,G. Papini
4963,Ryuichi Nakayama
4964,H. Kunitomo
4965,O. Baerwald
4966,Koji Hashimoto
4967,Johannes Kerimo
4968,Shau Jin Chang
4969,G. Barnich
4970,J. M. Cline
4971,Peter Orland
4972,N. I. Abarenkova
4973,Anna Okopinska
4974,W. Oliveira
4975,Akika Nakamichi
4976,M. Hassan
4977,Pietro Donatis
4978,John E. Wang
4979,Carlos Pinheiro
4980,N. Sato
4981,A. S. Mueller
4982,Ph. Droz Vincent
4983,Celso C. Nishi
4984,Claude Barrabes
4985,R. Rajaraman
4986,CHaranjit S. Aulakh
4987,Chang Guang Shi
4988,Jordi Pari s
4989,Changhyun Ahn
4990,Ritsu Yoshida
4991,Hou Boyu
4992,B. Greene
4993,Philippos Papadopoulos
4994,L. A. Pando Zayas
4995,Alvaro de Souza Dutra
4996,Mikhail V. Saveliev
4997,A. A. Saharian
4998,I. Vassileva
4999,Makoto Nakamura
5000,Stefan K. Kehrein
5001,Darius G. Gagne
5002,Andrei Smilga
5003,R. Balbinot
5004,L. Cantini
5005,Anne Schilling
5006,J. Bijtebier
5007,Rafal Moderski
5008,Riccardo DAuria
5009,Jozsef Gyurusi
5010,A. Dresse
5011,F. Larsen
5012,Thomas Konstandin
5013,I. L. Egusquiza
5014,K. G. Klimenko
5015,Pedro Bordalo
5016,C. Korff
5017,H. Ballhausen
5018,Christoph Kopper
5019,A. A. Slavnov
5020,E. DHoker
5021,David G. Robertson
5022,A. Pichugin
5023,Hongya Liu
5024,M. Anazawa
5025,A. W. Ackley
5026,Bertrand Le Roy
5027,R. Suter
5028,U. Bruzzo
5029,Robert Brout
5030,I. V. Vancea
5031,W. Cassing
5032,James D. Bjorken
5033,M. A. Shifman
5034,B. M. Pimentel
5035,C. J. Efthimiou
5036,J. L. Trueba
5037,Friedrich W. Hehl
5038,D. Papadopoulos
5039,Steve Corley
5040,R. Grimm
5041,F. Mendez
5042,V. Gurarie
5043,E. Rabinovici
5044,Sorin Marculescu
5045,R. L. Davis
5046,V. A. Krykhtin
5047,Marc Bellon
5048,J. E. Roberts
5049,P. S. Montague
5050,A. M. Kotzinian
5051,Sergey V. Shabanov
5052,Masatoshi Sato
5053,Wade Naylor
5054,M. E. Convery
5055,P. Pouliot
5056,D. R. D. Scott
5057,M. Axenides
5058,M. Cristina Diamantini
5059,Junchen Su
5060,H. Toki
5061,Matteo Bertolini
5062,V. Dotsenko
5063,Xin Bing Huang
5064,Valentina B. Petkova
5065,B. A. Ovrut
5066,Kazuki Ohmori
5067,B. Wang
5068,Andrew Pressley
5069,D. V. Shirkov
5070,Bruce W. Westbury
5071,Keith Norton
5072,I. Fruhwirth
5073,U. Kayserilioglu
5074,Jung Hee Park
5075,Victor O. Rivelles
5076,A. Niegawa
5077,Sebastian Nowak
5078,Anton Dzhamay
5079,M. Nikbakht Tehrani
5080,P. Mosconi
5081,Michaela Oswald
5082,A. M. Tarabay
5083,Kimio Ueno
5084,Hugo R. Christiansen
5085,M. A. Jafarizadeh
5086,Paul Fendley
5087,Alan Weinstein
5088,Sebastiao Alves Dias
5089,Michael Perkins
5090,M. Leibundgut
5091,Julio Abad
5092,Luiz Claudio Queiroz Vilar
5093,Noriaki Yoshino
5094,Washington Taylor
5095,Richard Haase
5096,Vladimir E. Korepin
5097,M. Degli Esposti
5098,N. A. Kostov
5099,P. Prester
5100,Christian R. Preitschopf
5101,Harald Grosse
5102,A. M. Uranga
5103,Nikita Nekrassov
5104,A. G. Izergin
5105,A. A. Deriglazov
5106,Jean Vincent Le Be
5107,O. Lipan
5108,Lars Goerlich
5109,Bogdan Kulik
5110,E. G. Kalnins
5111,T. Lada
5112,Oleg Zaboronsky
5113,D. C. Cabra
5114,Vadim Schechtman
5115,Ulrich Bunke
5116,Andre Wehner
5117,S. Kitakado
5118,Yukiko Umeno
5119,G. Chalmers
5120,Ahmad Shariati
5121,Christophe Ringeval
5122,Chuan Sheng Xiong
5123,A. R. Fazio
5124,M. Bremer
5125,I. G. AVRAMIDI.
5126,G. Bandelloni
5127,M. A. Vazquez Mozo
5128,A. Boulahoual
5129,A. I. Alekseev
5130,J. Polonyi
5131,D. Louis Martinez
5132,Gary Shiu
5133,A. Yurov
5134,D. Karabali
5135,Cristobal Lara
5136,M. Modugno
5137,A. H. Hamici
5138,E. Comay
5139,Valery P. Karassiov
5140,James D. E. Grant
5141,D. M. Gitman
5142,V. K. Dobrev
5143,R. L. Wilson
5144,R. Schneider
5145,M. S. Plyushchay
5146,Kyoungtae Kimm
5147,T. Hurth
5148,P. Baseilhac
5149,Ali Nayeri
5150,Joaquim Fort
5151,Xavier Vilasis Cardona
5152,Rodolfo Cuerno
5153,R. Acharya
5154,Esteban A. Calzetta
5155,Satoshi Iso
5156,Bruno G. Carneiro da Cunha
5157,G. Ropke
5158,Naohito Nakazawa
5159,William M. Pezzaglia
5160,Andrew Ferstl
5161,R. Das
5162,M. G. Harris
5163,Detlev Buchholz
5164,B. Yapiskan
5165,R. Carroll
5166,Nicola Maggiore
5167,A. Orlov
5168,John R. Klauder
5169,M. H. Dehghani
5170,I. G. Avramidi
5171,Detlef R. Nolte
5172,S. F. Ross
5173,Rodolfo Gambini
5174,H. Zerrouki.
5175,Yu. Stroganov
5176,Emilio Elizalde
5177,A. Tanzini
5178,P. Podles
5179,E. S. Santos
5180,Luciano Barosi
5181,M. Khalili
5182,M. Saadi
5183,M. A. Vasiliev
5184,Thomas Chen
5185,Kwan Leung Chan
5186,Jan O. Conrad
5187,C. Castro
5188,M. Lygren
5189,Patrick Martineau
5190,Branislav Jurco
5191,V. V. Mkhitaryan
5192,P. Bantay
5193,L. Nesic
5194,Andrei Demichev
5195,Henry P. Stapp
5196,Ruud Siebelink
5197,Erling G. B. Hohler
5198,N. Kiknadze
5199,B. Muthukumar
5200,Bang Rong Zhou
5201,J. Kalkkinen
5202,H. Ahmedov
5203,George Jorjadze
5204,Ruo Peng Wang
5205,Nathan Seiberg
5206,A. G. Ushveridze
5207,I. Schmidt
5208,Bert Schellekens
5209,John Ellis N. E. Mavromatos
5210,S. Corley
5211,Bernard L. Julia
5212,H. Fujisaki
5213,M. Tonin
5214,Itzhak Bars
5215,G. Carlino
5216,M. Voloshin
5217,Mina Aganagic
5218,S. Randjbar Daemi
5219,Mitsuo J. Hayashi
5220,Yasumasa Imamura
5221,I. Joichi
5222,Nandinii Barbosa Cendejas
5223,M. Lubcke
5224,V. A. Mironov
5225,J. D. M. Vianna
5226,A. G. Jacksenaev
5227,Manoelito M. de Souza
5228,P. Tempesta
5229,Katherine A. Seaton
5230,Anjan Kundu
5231,A. Babichenko
5232,Wojciech Krolikowski
5233,Stephen F. Hewson
5234,S. A. Larin
5235,D. Sternheimer
5236,Stephen S. Pinsky
5237,W. D. Linch III.
5238,A. Torrielli
5239,Sakura Schafer Nameki
5240,P. Moshin
5241,M. Shimojo
5242,A. Parodi
5243,Carsten van de Bruck
5244,Gavin Johnstone
5245,Ivan Cherednik
5246,V. Azcoiti
5247,Luca Molinari
5248,S. Esposito
5249,C. B. Lang
5250,V. B. Kuznetsov
5251,A. Taormina
5252,S. Iso
5253,Masahiro Morikawa
5254,Frank Gronwald
5255,J. M. Evans
5256,N. Slavnov
5257,M. Varagnolo
5258,Sean Nowling
5259,P. N. Mc Graw
5260,Parentani Renaud
5261,Dirk Kreimer
5262,M. L. Trobo
5263,Francisco Mazzitelli
5264,Yujiro Shimada
5265,L. Hernandez
5266,Gustav W. Delius
5267,Enrique Moreno
5268,Jerzy F. Plebanski
5269,B. Davies
5270,Carlos R. Ordonez
5271,Robert Carroll
5272,J. P. Uzan
5273,Robert Myers
5274,Eric DHoker
5275,Takayuki Hori
5276,Boris Kastening
5277,F. V. Tkachov
5278,Graham G. Ross
5279,A. J. da Silva
5280,A. S. Cattaneo
5281,Marco Ferraris
5282,T. Okazaki
5283,X. N. Maintas
5284,CBPFBrazil
5285,D. Matalliotakis
5286,Tomoaki Mukai
5287,Rainer Haussling
5288,Shinji HAMAMOTO.
5289,Mark A. Walton
5290,Aleksandar Mikovic
5291,UFPR.
5292,Ranabir Dutt
5293,I. Allekotte
5294,Dmitri M. Gitman
5295,A. M. Boyarsky
5296,K. A. Olive
5297,Francesco Fucito
5298,M. K. Gaillard
5299,Pyung Seong Kwon
5300,Yves Noirot
5301,Xavier Gracia
5302,Carl E. Dolby
5303,Malte Henkel
5304,B. Davoudi
5305,Philippe Pouliot
5306,G. Zoupanos.
5307,S. Stieberger
5308,E. Rodulfo
5309,Varghese Mathai
5310,Masaru Nagura
5311,M. Mattes
5312,G. Delfino
5313,Ziro Maki
5314,Angela V. Olinto
5315,Wu Ji Min
5316,Qi Keng Lu
5317,A.DAdda
5318,M. P. Bellon
5319,M. F. Mourad
5320,J. Pawlowski
5321,Shigefumi Naka
5322,Andre Roberge
5323,P. Stichel
5324,R. Amorim
5325,Yuji Igarashi
5326,M. Marcu
5327,Massimo Materassi
5328,M. Desoil
5329,L. R. Williamson
5330,B. L. Feigin
5331,Andrzej Sitarz
5332,R. Musto
5333,Hiroshi Tsukahara
5334,H. B. Benaoum
5335,G. Aldazabal
5336,A. V. Yurov
5337,A. Nakayashiki
5338,Robert G. Edwards
5339,C. A. G. Sasaki
5340,A. M. Khvedelidze
5341,Andrew G. Cohen
5342,Y. Ohnita
5343,K. Fujimura
5344,P. G. O. Freund
5345,P. A. Shah
5346,M. Reyes
5347,V. I. Smirichinski
5348,T. Haugset
5349,Amir H. Rezaeian
5350,P. Giacconi
5351,Petre Dic tu a
5352,Italy
5353,I. Yu. Krivsky
5354,Matthias Heyssler
5355,koji Harada
5356,Yu. M. Zinoviev
5357,Jonathan L. Feng
5358,A. Z. Capri
5359,P. A. Grassi
5360,P. Salgado
5361,D. Zanon
5362,Soo Young Lee
5363,D. A. Kosower
5364,Xinmin Zhang
5365,U. A. Wiedemann
5366,James T. Liu
5367,S. Cho
5368,Gheorghe Ionesei
5369,Thomas Banks
5370,R. F. Sobreiro
5371,Yu. A. Sitenko
5372,A. Van Proeyen
5373,U. Kraemmer
5374,A. J. Macfarlane
5375,Z. Y. Zhu
5376,M. A. Halasz
5377,G. Kunstatter
5378,M. Kachkachi
5379,Karl Svozil
5380,Seok In Hong
5381,Marie Noelle Celerier
5382,A. A. Rodrigues Sobreira
5383,A. Miyake
5384,A. Galante
5385,Tom D. Imbo
5386,Liu Zhao
5387,Nora Breton
5388,Sonia Paban
5389,Fred Cooper
5390,Ieke Moerdijk
5391,Sergei V. Shabanov
5392,P. Demkin
5393,M. Bando
5394,David N. Yetter
5395,Robert J. Perry
5396,M. Christensen
5397,P. Donatis
5398,M. Cavicchi
5399,I. Devetak
5400,E. J. Copeland
5401,Kangjie Shi
5402,S. K. Kauffmann
5403,F. S. Nogueira
5404,Shihao Chen
5405,S. S. Kim
5406,N. Mebarki
5407,G. Aubrecht
5408,Oscar Loaiza Brito
5409,Eugene A. Mirabelli
5410,P. K. Panigrahi
5411,B. Carter
5412,Alexander A. Belov
5413,R. Durrer
5414,A. Donini
5415,Mu Lin Yan
5416,Ioseph L. Buchbinder
5417,E. Rojas
5418,F. Cannata
5419,Klaus Behrndt
5420,Reza Tavakol
5421,Andrea Gambassi
5422,Pierre Sikivie
5423,J. Guven
5424,Richard J. Hill
5425,Serdar Nergiz
5426,J. Socorro
5427,Giuseppe Vitiello
5428,Ion V. Vancea
5429,Swatee Naik
5430,N. Ilieva
5431,H. Fanchiotti
5432,S. Sano
5433,Andy Wilkins
5434,William Schmitt
5435,Ennio Gozzi
5436,J. Mateos Guilarte
5437,A. Shishanin
5438,M. Engelhardt
5439,Hwangh. Kwon
5440,J. Gaite
5441,F. Riccioni
5442,Neil Turok
5443,Reinhard Haring
5444,Niky Kamran
5445,V. Bonservizi
5446,Santiago Perez Bergliaffa
5447,Martin Hasenbusch
5448,Vladimir Rittenberg
5449,A. GHOSH.
5450,Dan Tomino
5451,A. V. Kotikov
5452,S. Khastgir
5453,Brett J. Taylor
5454,Izumi Ojima
5455,A. D. Mitov
5456,J. Barrett
5457,Luciano Vanzo
5458,K. Ohta
5459,R. Linares
5460,H. Toyoda
5461,T. Mogami
5462,Adel M. Awad
5463,A. Khavaev
5464,Rudolf A. Frick
5465,Remo Garattini
5466,Hideomi Totsuka Atomic
5467,L. Huiszoon
5468,J. Hiller
5469,Hirosi Ooguri
5470,R. F. Ribeiro
5471,Paul Martin
5472,Sergei Skorik
5473,Michael R. Douglas
5474,N. Toumbas
5475,Ernesto Hernadez
5476,Nobuyoshi Ohta
5477,Taro Tani
5478,Rajsekhar Bhattacharyya
5479,S. E. Konstein
5480,Saverio Pascazio
5481,William F. Shively
5482,B. J. Schaefer
5483,S. I. Zlatev
5484,Florian Scheck
5485,R. J. Rivers
5486,H. Yamada
5487,J. A. de Azcarraga
5488,A. L. Barbosa
5489,Jutta Kunz
5490,Carlos Gorrichategui
5491,Piotr Bizon
5492,R. Marnelius
5493,Martin Olsson
5494,A. Zampini
5495,John H. Connell
5496,Marco DAttanasio
5497,Alexei Vladimirov
5498,H. H. Soleng
5499,J. Greensite
5500,Vicente Cortes
5501,J. Hietarinta
5502,J. Garcia Bellido
5503,Ko Furuta
5504,P. Pasti
5505,Dieter Lust
5506,Sahngkyoon Yoo
5507,Ken Kiers
5508,Takaaki Ozeki
5509,Haim Goldberg
5510,F. J. Turrubiates
5511,S. Hellerman
5512,Kumar S. Gupta
5513,David Beckman
5514,K. Meissner
5515,A. Bogojevic
5516,Stephen H. Shenker
5517,Meik Hellmund
5518,L. Hoffmann
5519,A. K. Mishra
5520,Robert Echols
5521,Marco Ameduri
5522,Darrell R. Lamm
5523,Kazuyoshi Takahashi
5524,Jifeng Yang
5525,Edward Witten
5526,Kentaroh Yoshida
5527,Sylvain Wolf
5528,Alexander von Gussich
5529,M. Blasone
5530,W. Fischler
5531,Par Stjernberg
5532,David M. Pierce
5533,D. Fabbri
5534,A. Pordt
5535,V. Cirigliano
5536,M. M. Deminov
5537,Michiaki Takama
5538,Robert Oeckl
5539,U.de Barcelona
5540,B. Reznik
5541,Reinhard Oehme
5542,L. C. Q. Villar
5543,S. P. Kou
5544,H. Shimada
5545,Gunter Plunien
5546,V. A. Kudryavtsev
5547,Ken Kashima
5548,A. Ruffing
5549,Sylvain Ribault
5550,G. Valent
5551,N. Emmenegger
5552,L. Gualtieri
5553,T. Tomaras
5554,V. Ch. Zhukovsky
5555,H. Lu
5556,Yosuke Imamura
5557,T. Paul
5558,Michael Mc Guigan
5559,Hwanghyun Kwon
5560,Won Tae Kim
5561,Igor G. Korepanov
5562,An Ying Dai
5563,Kostas Vlachos
5564,Diego Trancanelli
5565,Krishnendu Dasgupta
5566,Tetsuo Deguchi
5567,Enrique F. Moreno
5568,Markus A. Luty
5569,A. Le Clair
5570,Ruihong Yue
5571,Myckola Schwetz
5572,N. Ohtsubo
5573,D. Elliott
5574,P. Prevsnajder
5575,C. L. Schat
5576,E. Frenkel
5577,A. Lesniewski
5578,Edward P. Osipov
5579,Yue Liang Wu
5580,Brandon Carter
5581,Kamal L. Panigrahi
5582,Kristian D. Kennaway
5583,B. Dubrovin
5584,Filipe Paccetti Correia
5585,Seong Chan Park
5586,S. F. Prokushkin
5587,Siye Wu
5588,J. Hwang
5589,G. R. Maktabdaran
5590,K. Ohnishi
5591,P. E. Gibbs
5592,Nobuhiro Uekusa
5593,J. P. Vary
5594,Yeong Deok Han
5595,J. R. S. Nascimento
5596,A. Azhari
5597,Kari Enqvist
5598,J. M. Leinaas
5599,Thomas M. Fiola
5600,J. I. Latorre
5601,Stephen Hwang
5602,Philippe Brax
5603,Michael Yu. Lashkevich
5604,S. O. Saliu
5605,F. Mueller Hoissen
5606,S. Metzger
5607,Oscar J. C. Dias
5608,Krzysztof Gawedzki
5609,Andrew Toon
5610,Ramchander R. Sastry
5611,Vilson T. Zanchin
5612,Jose L. Cortes
5613,M. Lynker
5614,Masayuki Noguchi
5615,R. Dhanawittayapol
5616,P. Navarro
5617,Arundhati Dasgupta
5618,F. Constantinescu
5619,Hungsoo Kim
5620,L. Masperi
5621,A. C. Kalloniatis
5622,U. Athens
5623,Arash Mafi
5624,Borge Nodland
5625,Thomas Schmitt
5626,T. A. Yousef
5627,T. Sato
5628,L. C. Albuquerque
5629,Xing Chang Song
5630,Gordon Semenoff
5631,K. Palo
5632,Lara De Nardo
5633,F. D. T. Smith
5634,A. Pasquinucci
5635,Anamaria Font
5636,I. Fonseca Neto
5637,Chris Van Den Broeck
5638,N. Scheu
5639,Luis Alvarez Gaume
5640,Shlomo S. Razamat
5641,Thomas Schwarzweller
5642,Elisabeth Kraus
5643,Costas Kounnas
5644,Krishnendu Mukherjee
5645,Tzihong Chiueh
5646,M. Francaviglia
5647,JP. Ader
5648,H. Nordstrom
5649,Sorin Cucu
5650,Joon Ha Kim
5651,Sahin Kocak
5652,Jacobus Verbaarschot
5653,Giuseppe Marmo
5654,E. Imeroni
5655,C. Csaki
5656,M. Caldarelli
5657,D. Lebedev
5658,A. Zichichi
5659,N. S. Manton
5660,Alexander A. Chernitskii
5661,Daniel Kastler
5662,M. Simoes
5663,A. B. Bylev
5664,Rolando Cardenas
5665,T. A. Ivanova
5666,A. J. Segui Santonja
5667,Chie Ohzeki
5668,A. Wiedemann
5669,P. van Baal
5670,D. T. Barclay
5671,T. Tada
5672,T. A. Sedrakyan
5673,S. Reuillon
5674,F. A. Lunev
5675,C. Nowak
5676,Matthieu Lefrancois
5677,V. Faraoni
5678,A. Boresch
5679,M. Govender
5680,A. V. Barabanschikov
5681,Adenauer Girardi Casali
5682,Kostantin Styrkas
5683,S. E. Parkhomenko
5684,Eisaku Ozawa
5685,A. Zampa
5686,E. Itou
5687,Kyungho Oh
5688,A. Yu. Babansky
5689,M. Berg
