,author_id,interests
2638,2638,"{48, 0, 8, 33}"
2639,2639,"{0, 1, 3, 8, 44}"
2640,2640,"{8, 33, 44, 47}"
2641,2641,"{8, 1}"
2642,2642,"{0, 33, 8, 44, 47, 26}"
2643,2643,{8}
2644,2644,"{0, 1, 34, 33, 8, 45}"
2645,2645,{8}
2646,2646,"{0, 33, 8, 44, 45, 46, 47, 48}"
2647,2647,"{48, 33, 8}"
2648,2648,"{8, 33}"
2649,2649,"{0, 33, 8}"
2650,2650,"{33, 8, 12, 45, 47}"
2651,2651,"{8, 33, 1}"
2652,2652,"{0, 33, 8}"
2653,2653,"{0, 33, 3, 8, 44, 45}"
2654,2654,"{0, 1, 44, 8}"
2655,2655,"{0, 1, 2, 3, 33, 8, 43, 44, 45, 48, 17, 23}"
2656,2656,"{0, 33, 44, 8}"
2657,2657,"{8, 44}"
2658,2658,"{8, 44}"
2659,2659,"{0, 1, 2, 33, 8, 44}"
2660,2660,"{8, 33, 43}"
2661,2661,"{0, 33, 34, 3, 8, 42, 45, 47, 17, 27}"
2662,2662,"{0, 1, 33, 3, 8, 12, 44, 45, 47, 26}"
2663,2663,"{48, 8, 24, 33}"
2664,2664,"{0, 8, 43, 45, 46, 47, 48, 21, 23, 24}"
2665,2665,"{8, 33}"
2666,2666,"{8, 33}"
2667,2667,"{0, 1, 33, 8, 44, 45, 47}"
2668,2668,"{0, 33, 8}"
2669,2669,"{0, 8, 3}"
2670,2670,"{0, 1, 33, 3, 8, 43, 12, 44, 45, 47, 26}"
2671,2671,"{0, 1, 2, 33, 5, 8, 44, 45, 47}"
2672,2672,{8}
2673,2673,"{32, 1, 33, 8, 44, 45, 48}"
2674,2674,"{8, 33, 47}"
2675,2675,"{8, 33}"
2676,2676,"{0, 8}"
2677,2677,"{48, 25, 44, 8}"
2678,2678,"{8, 43, 44, 47}"
2679,2679,"{0, 8, 45}"
2680,2680,"{0, 33, 8, 43, 44, 47, 24, 31}"
2681,2681,"{0, 8, 45}"
2682,2682,"{8, 0, 43, 44}"
2683,2683,"{0, 1, 33, 8, 47, 31}"
2684,2684,"{0, 34, 8, 45, 46}"
2685,2685,"{0, 33, 3, 8, 45, 14}"
2686,2686,"{0, 1, 8}"
2687,2687,"{8, 34}"
2688,2688,"{8, 45}"
2689,2689,"{8, 33, 43, 44}"
2690,2690,"{0, 8, 3, 45}"
2691,2691,"{8, 45}"
2692,2692,"{8, 33, 12}"
2693,2693,"{0, 8, 44, 45}"
2694,2694,"{0, 33, 8, 44, 45}"
2695,2695,"{8, 44}"
2696,2696,"{0, 1, 3, 8, 44, 45, 48, 51}"
2697,2697,"{8, 47}"
2698,2698,{8}
2699,2699,"{8, 33, 44, 45}"
2700,2700,"{8, 45, 47}"
2701,2701,"{8, 33, 1}"
2702,2702,"{8, 33}"
2703,2703,{8}
2704,2704,"{8, 1, 3, 44}"
2705,2705,"{8, 33, 44, 45}"
2706,2706,"{0, 33, 8, 43, 44, 45, 47, 48}"
2707,2707,"{0, 8}"
2708,2708,"{8, 25, 29, 33}"
2709,2709,"{0, 33, 3, 8, 47, 25, 27}"
2710,2710,"{0, 1, 33, 3, 8, 44, 45, 46}"
2711,2711,"{0, 1, 33, 3, 8, 12, 44, 45, 47, 22}"
2712,2712,"{8, 33, 47}"
2713,2713,"{0, 8}"
2714,2714,"{0, 1, 8, 12, 44, 14, 45, 46, 27}"
2715,2715,"{0, 1, 33, 34, 8, 12, 45, 44, 46, 47, 24}"
2716,2716,"{0, 33, 3, 8, 45}"
2717,2717,"{0, 1, 33, 3, 8, 44, 45, 14, 27}"
2718,2718,"{0, 8, 42, 44, 48}"
2719,2719,{8}
2720,2720,"{0, 1, 33, 3, 8, 9, 43, 44, 45, 14, 47, 49, 24, 25}"
2721,2721,"{0, 33, 8}"
2722,2722,"{0, 1, 8}"
2723,2723,"{0, 33, 45, 8}"
2724,2724,{8}
2725,2725,"{3, 33, 27, 8}"
2726,2726,"{8, 3, 44}"
2727,2727,"{8, 33, 44}"
2728,2728,"{0, 8, 12, 45, 44, 47, 26}"
2729,2729,"{1, 33, 3, 8, 47}"
2730,2730,"{0, 33, 8}"
2731,2731,"{8, 33}"
2732,2732,"{0, 1, 33, 3, 8, 44, 45, 18}"
2733,2733,"{8, 42, 44}"
2734,2734,"{8, 33, 34, 44}"
2735,2735,"{8, 33, 43, 25}"
2736,2736,"{0, 8}"
2737,2737,"{0, 33, 8, 43, 44, 45, 47}"
2738,2738,"{0, 1, 33, 8, 45, 47, 26}"
2739,2739,"{0, 33, 8, 43, 44, 45, 47}"
2740,2740,"{0, 33, 8, 44, 47, 29}"
2741,2741,"{0, 8, 44, 45}"
2742,2742,"{8, 2, 44, 45}"
2743,2743,"{33, 3, 8, 45, 47}"
2744,2744,{8}
2745,2745,"{0, 8, 44, 45}"
2746,2746,{8}
2747,2747,"{0, 1, 33, 8, 44}"
2748,2748,"{1, 3, 8, 45, 22}"
2749,2749,"{0, 1, 2, 3, 33, 8, 44, 45, 47, 27}"
2750,2750,"{0, 1, 14, 8}"
2751,2751,"{8, 45}"
2752,2752,"{0, 33, 8, 12, 45, 44, 47}"
2753,2753,"{8, 1}"
2754,2754,"{1, 8, 12, 51, 27}"
2755,2755,"{8, 45}"
2756,2756,"{0, 1, 33, 3, 8}"
2757,2757,"{8, 1}"
2758,2758,"{8, 33, 44, 45}"
2759,2759,"{0, 1, 8, 45, 14, 27}"
2760,2760,"{0, 1, 2, 3, 33, 8, 44, 45, 48, 21}"
2761,2761,"{0, 33, 3, 8, 44, 45}"
2762,2762,"{8, 24, 44, 45}"
2763,2763,"{0, 33, 8}"
2764,2764,"{0, 33, 45, 8}"
2765,2765,"{0, 33, 8, 43, 44, 45}"
2766,2766,"{8, 33, 45, 31}"
2767,2767,"{0, 8, 34, 26}"
2768,2768,"{8, 33}"
2769,2769,"{0, 1, 33, 8, 44, 45, 47, 48}"
2770,2770,"{0, 33, 8}"
2771,2771,"{8, 33, 45}"
2772,2772,"{0, 8, 45}"
2773,2773,"{0, 1, 33, 3, 8, 45}"
2774,2774,"{0, 8, 27}"
2775,2775,"{33, 8, 12, 45, 44, 47, 26}"
2776,2776,"{8, 44, 46}"
2777,2777,"{0, 8, 44, 45}"
2778,2778,"{8, 33, 44, 45}"
2779,2779,"{8, 43}"
2780,2780,"{0, 33, 38, 8, 43, 44, 45, 47, 48}"
2781,2781,"{33, 8, 43, 44, 45, 25, 31}"
2782,2782,"{8, 44, 45}"
2783,2783,"{0, 33, 8, 44, 45}"
2784,2784,"{8, 3, 44, 45}"
2785,2785,"{0, 33, 3, 8, 44}"
2786,2786,"{0, 1, 3, 8}"
2787,2787,"{0, 1, 33, 8, 42, 12, 44, 47, 48, 26}"
2788,2788,"{0, 33, 8, 12, 45, 46, 47, 27}"
2789,2789,"{0, 33, 8}"
2790,2790,"{0, 33, 3, 8, 44, 45}"
2791,2791,"{0, 1, 8}"
2792,2792,"{8, 44, 45}"
2793,2793,"{0, 1, 3, 8, 43, 45, 48, 54}"
2794,2794,"{1, 33, 3, 8, 45, 15, 31}"
2795,2795,"{8, 44, 47}"
2796,2796,"{0, 33, 8, 42, 12, 44, 47}"
2797,2797,"{0, 1, 2, 3, 33, 8, 43, 44, 45, 47, 48, 24, 26}"
2798,2798,"{0, 33, 1, 8}"
2799,2799,"{0, 33, 8, 12, 45}"
2800,2800,"{0, 33, 3, 8, 44}"
2801,2801,"{8, 33, 44, 47}"
2802,2802,"{0, 1, 8, 44, 45, 46, 27}"
2803,2803,"{8, 44}"
2804,2804,"{0, 33, 45, 8}"
2805,2805,"{0, 1, 2, 33, 5, 38, 8, 44, 45, 15, 47, 26, 29}"
2806,2806,"{0, 1, 2, 33, 8, 43, 44, 45, 46, 31}"
2807,2807,"{0, 1, 33, 8, 45}"
2808,2808,"{8, 27, 46}"
2809,2809,"{0, 33, 5, 8, 45, 15}"
2810,2810,"{8, 38}"
2811,2811,"{8, 33}"
2812,2812,"{0, 33, 42, 8}"
2813,2813,"{0, 34, 8, 45, 26}"
2814,2814,"{8, 33, 45}"
2815,2815,"{8, 43, 45, 47, 25}"
2816,2816,"{0, 33, 2, 3, 8, 12, 44, 45, 47}"
2817,2817,"{48, 33, 8, 47}"
2818,2818,{8}
2819,2819,"{0, 33, 3, 8, 44, 45}"
2820,2820,"{8, 45}"
2821,2821,"{0, 33, 8, 43, 44}"
2822,2822,"{8, 5, 46, 14}"
2823,2823,"{8, 47}"
2824,2824,"{8, 43}"
2825,2825,"{0, 33, 3, 39, 8, 44, 45}"
2826,2826,"{0, 34, 8, 44, 47, 24}"
2827,2827,"{8, 33, 44, 45}"
2828,2828,{8}
2829,2829,"{8, 33, 47}"
2830,2830,"{8, 44}"
2831,2831,"{0, 33, 8, 44, 45, 26}"
2832,2832,"{1, 33, 8, 14, 47}"
2833,2833,"{33, 3, 8, 44, 45}"
2834,2834,"{8, 33, 43}"
2835,2835,"{33, 2, 5, 8, 44, 45, 47}"
2836,2836,"{8, 33}"
2837,2837,"{8, 33, 45}"
2838,2838,"{33, 8, 44, 45, 47}"
2839,2839,"{0, 33, 44, 8}"
2840,2840,"{0, 1, 2, 33, 8, 44, 45, 48}"
2841,2841,"{0, 8, 3, 45}"
2842,2842,"{0, 33, 8, 43, 47, 48}"
2843,2843,{8}
2844,2844,"{0, 3, 8, 44, 45, 25}"
2845,2845,"{0, 1, 33, 8, 44, 45, 47, 29}"
2846,2846,"{0, 1, 33, 3, 5, 8, 42, 44, 45, 46, 47, 29}"
2847,2847,"{0, 33, 8, 43, 44, 45, 47}"
2848,2848,"{0, 1, 33, 8, 45}"
2849,2849,"{0, 8}"
2850,2850,{8}
2851,2851,"{8, 44}"
2852,2852,"{8, 45}"
2853,2853,"{8, 45, 47}"
2854,2854,"{0, 8, 3}"
2855,2855,"{8, 33, 47}"
2856,2856,"{0, 8, 44, 45}"
2857,2857,"{0, 8}"
2858,2858,"{0, 33, 3, 8, 44, 45}"
2859,2859,"{0, 1, 45, 8}"
2860,2860,"{8, 41, 43, 44, 47}"
2861,2861,"{0, 33, 3, 8, 44}"
2862,2862,"{0, 1, 33, 3, 34, 8, 44, 45, 24}"
2863,2863,"{1, 33, 8, 44, 45, 47}"
2864,2864,"{8, 45}"
2865,2865,"{0, 1, 33, 3, 8, 44, 45}"
2866,2866,"{8, 33}"
2867,2867,"{8, 0, 43, 33}"
2868,2868,"{0, 33, 2, 8, 11, 48}"
2869,2869,"{0, 33, 38, 8}"
2870,2870,"{0, 1, 33, 8, 44, 47, 48}"
2871,2871,{8}
2872,2872,"{1, 33, 8, 44, 47}"
2873,2873,"{0, 33, 8, 43, 44, 45}"
2874,2874,"{33, 3, 5, 7, 8, 44, 45, 51, 31}"
2875,2875,"{1, 3, 8, 45, 22}"
2876,2876,"{0, 1, 33, 3, 8, 42, 44, 45, 47, 29}"
2877,2877,"{0, 8}"
2878,2878,"{0, 1, 3, 8, 44, 45, 47}"
2879,2879,"{0, 1, 33, 8, 43, 44, 45}"
2880,2880,"{0, 1, 33, 8, 44, 45, 47}"
2881,2881,"{0, 8, 3}"
2882,2882,{8}
2883,2883,"{0, 1, 33, 8, 43, 44, 45, 27}"
2884,2884,"{8, 0, 3, 7}"
2885,2885,"{0, 3, 8, 12, 45, 44}"
2886,2886,"{0, 8}"
2887,2887,"{0, 33, 3, 8, 46}"
2888,2888,"{0, 1, 2, 33, 8, 44, 45, 47, 24, 27}"
2889,2889,"{8, 33, 45}"
2890,2890,"{0, 1, 33, 8, 44, 45, 14, 46, 47, 21}"
2891,2891,"{0, 1, 33, 8, 12, 45, 47, 26}"
2892,2892,"{8, 44}"
2893,2893,{8}
2894,2894,"{8, 1, 14, 33}"
2895,2895,"{0, 1, 8}"
2896,2896,"{0, 1, 33, 8, 44, 47}"
2897,2897,"{0, 1, 8, 47}"
2898,2898,"{0, 8, 43, 44, 45}"
2899,2899,{8}
2900,2900,"{8, 44}"
2901,2901,"{1, 2, 5, 8, 14, 47}"
2902,2902,"{0, 8, 44, 45}"
2903,2903,"{8, 33, 45}"
2904,2904,"{0, 1, 8}"
2905,2905,"{0, 8, 14}"
2906,2906,"{8, 44}"
2907,2907,"{0, 1, 33, 3, 8, 12, 44, 45, 46}"
2908,2908,"{0, 8, 45, 47, 48, 51}"
2909,2909,"{0, 8, 45}"
2910,2910,"{1, 33, 8, 44, 45, 47}"
2911,2911,"{0, 1, 33, 8, 44}"
2912,2912,"{32, 1, 33, 3, 8}"
2913,2913,"{8, 33}"
2914,2914,"{33, 8, 43, 44, 47}"
2915,2915,"{48, 0, 44, 8}"
2916,2916,"{8, 33}"
2917,2917,"{0, 8, 44}"
2918,2918,"{33, 8, 45, 46, 47, 27}"
2919,2919,"{0, 1, 45, 8}"
2920,2920,"{0, 33, 3, 7, 8, 44, 45}"
2921,2921,{8}
2922,2922,"{0, 8}"
2923,2923,"{0, 8}"
2924,2924,"{8, 33, 2, 14}"
2925,2925,"{8, 1, 3, 23}"
2926,2926,"{8, 33, 44, 45}"
2927,2927,"{8, 44, 45}"
2928,2928,"{48, 8, 51, 45}"
2929,2929,"{8, 44, 45, 46}"
2930,2930,"{0, 1, 33, 8, 44, 45, 47}"
2931,2931,{8}
2932,2932,"{0, 33, 3, 5, 8, 44}"
2933,2933,"{0, 33, 8, 43, 45, 51}"
2934,2934,"{0, 8}"
2935,2935,"{0, 33, 1, 8}"
2936,2936,"{0, 33, 8, 44, 45}"
2937,2937,"{0, 33, 3, 8, 45}"
2938,2938,"{0, 33, 8, 44, 46, 47, 26, 27}"
2939,2939,"{0, 1, 8, 44, 45, 46}"
2940,2940,"{1, 8, 44, 45, 48}"
2941,2941,"{0, 1, 33, 3, 8, 44, 45, 14, 47, 48, 26}"
2942,2942,"{33, 3, 8, 44, 45}"
2943,2943,"{0, 8, 45}"
2944,2944,"{8, 33, 43}"
2945,2945,"{0, 33, 44, 8}"
2946,2946,"{8, 33, 44, 45}"
2947,2947,"{0, 1, 33, 3, 8, 44, 47, 48, 26}"
2948,2948,"{8, 33, 44, 45}"
2949,2949,"{0, 33, 8, 44, 45, 47}"
2950,2950,"{8, 3}"
2951,2951,"{8, 47}"
2952,2952,"{8, 44}"
2953,2953,"{0, 1, 2, 3, 33, 8, 45, 14, 46, 27}"
2954,2954,"{0, 1, 8, 44, 45, 47}"
2955,2955,"{0, 1, 34, 3, 33, 6, 8, 44, 45, 14, 48, 24, 29}"
2956,2956,"{0, 1, 33, 8, 45, 47}"
2957,2957,{8}
2958,2958,"{0, 8}"
2959,2959,"{0, 8, 3, 44}"
2960,2960,"{0, 8, 45}"
2961,2961,"{0, 8, 44, 45}"
2962,2962,"{0, 1, 39, 8, 44, 45, 47, 48}"
2963,2963,"{8, 33, 45}"
2964,2964,"{8, 44}"
2965,2965,"{0, 8}"
2966,2966,"{0, 8}"
2967,2967,"{0, 33, 8, 44, 45}"
2968,2968,"{0, 33, 2, 8, 44, 45}"
2969,2969,"{0, 8}"
2970,2970,"{33, 34, 8, 44, 47}"
2971,2971,"{0, 1, 33, 8, 45}"
2972,2972,"{0, 33, 8, 45, 14}"
2973,2973,"{0, 1, 33, 3, 8, 44, 45, 46}"
2974,2974,{8}
2975,2975,{8}
2976,2976,"{0, 33, 8, 43, 44, 24}"
2977,2977,"{8, 44, 45}"
2978,2978,"{0, 8}"
2979,2979,"{33, 8, 44, 45, 47}"
2980,2980,"{8, 33, 44, 24}"
2981,2981,"{0, 8, 44, 45}"
2982,2982,"{8, 47}"
2983,2983,"{8, 33, 38, 39}"
2984,2984,"{8, 33}"
2985,2985,"{0, 1, 33, 8, 26}"
2986,2986,"{0, 8, 2, 44}"
2987,2987,"{0, 8}"
2988,2988,"{0, 1, 33, 8, 43, 44, 47}"
2989,2989,"{0, 8, 3, 45}"
2990,2990,"{8, 45, 47}"
2991,2991,"{8, 43}"
2992,2992,"{48, 8, 11, 45}"
2993,2993,"{8, 44, 45, 47}"
2994,2994,"{3, 1, 27, 8}"
2995,2995,"{8, 44}"
2996,2996,"{0, 8, 48, 39}"
2997,2997,"{0, 1, 33, 3, 38, 8, 43, 44, 45, 47, 48, 26}"
2998,2998,"{8, 33}"
2999,2999,"{8, 0, 43, 45}"
3000,3000,"{8, 33, 3, 43}"
3001,3001,"{0, 1, 33, 3, 8, 43, 12, 44, 14, 45, 26, 29}"
3002,3002,"{0, 8, 45}"
3003,3003,"{0, 8, 44}"
3004,3004,"{8, 1, 3}"
3005,3005,"{0, 1, 33, 8, 44, 45, 14}"
3006,3006,"{33, 38, 8, 44, 47, 29}"
3007,3007,"{0, 33, 8, 45, 47}"
3008,3008,"{8, 0, 43, 33}"
3009,3009,"{0, 8, 44, 45}"
3010,3010,"{0, 8, 45}"
3011,3011,"{0, 1, 33, 3, 5, 8, 45, 46, 47}"
3012,3012,"{0, 1, 33, 8, 44, 45, 14, 48}"
3013,3013,"{0, 1, 33, 3, 8, 43, 44, 45, 48}"
3014,3014,"{8, 0, 29, 7}"
3015,3015,"{0, 8, 27}"
3016,3016,"{0, 8, 3, 45}"
3017,3017,"{8, 45}"
3018,3018,"{0, 1, 33, 8, 44, 45, 26}"
3019,3019,"{0, 33, 8, 44, 45}"
3020,3020,"{8, 33, 45}"
3021,3021,"{8, 1, 3, 44}"
3022,3022,"{0, 33, 8, 44, 45, 47, 48, 26}"
3023,3023,"{0, 34, 8, 44, 45, 47}"
3024,3024,"{0, 33, 8, 44, 45, 24, 29}"
3025,3025,"{1, 33, 8, 44, 47}"
3026,3026,"{0, 8, 45}"
3027,3027,"{33, 8, 12, 45, 44, 48}"
3028,3028,"{0, 33, 44, 8}"
3029,3029,"{33, 8, 44, 45, 47}"
3030,3030,"{0, 1, 2, 33, 8}"
3031,3031,"{0, 1, 2, 33, 5, 8, 44, 45, 25}"
3032,3032,"{8, 33, 11, 44}"
3033,3033,"{0, 33, 44, 8}"
3034,3034,{8}
3035,3035,"{0, 33, 8, 43, 45, 46}"
3036,3036,"{0, 33, 3, 8, 43}"
3037,3037,"{8, 44}"
3038,3038,"{0, 8, 3}"
3039,3039,"{0, 8}"
3040,3040,"{0, 1, 8}"
3041,3041,"{8, 44}"
3042,3042,"{0, 1, 33, 3, 8, 45}"
3043,3043,"{8, 3, 45, 14}"
3044,3044,"{0, 33, 8, 47}"
3045,3045,"{0, 33, 8, 43, 44, 47}"
3046,3046,"{0, 33, 3, 8, 45, 47, 24}"
3047,3047,"{0, 1, 2, 33, 5, 8, 45}"
3048,3048,"{0, 1, 34, 3, 8, 42, 12, 44, 45, 46}"
3049,3049,"{8, 33, 44}"
3050,3050,"{0, 1, 8, 44, 45, 46}"
3051,3051,{8}
3052,3052,"{0, 33, 8, 44, 45, 25}"
3053,3053,"{0, 1, 8, 44, 45, 47, 26}"
3054,3054,"{0, 8, 31}"
3055,3055,"{1, 33, 8, 44, 47}"
3056,3056,"{8, 3, 44}"
3057,3057,"{8, 9, 44, 45}"
3058,3058,"{33, 8, 43, 44, 47}"
3059,3059,"{8, 33, 44}"
3060,3060,"{0, 8}"
3061,3061,"{8, 33}"
3062,3062,"{0, 33, 8, 44, 45}"
3063,3063,"{0, 8, 3, 45}"
3064,3064,"{0, 1, 33, 3, 8, 44, 45, 27}"
3065,3065,"{0, 33, 8}"
3066,3066,"{0, 8, 44, 47}"
3067,3067,"{8, 33, 44, 45}"
3068,3068,"{0, 33, 8, 44, 45}"
3069,3069,{8}
3070,3070,{8}
3071,3071,"{0, 33, 8, 45, 46, 47, 27}"
3072,3072,"{8, 3, 5}"
3073,3073,"{8, 44, 45, 47}"
3074,3074,"{8, 33}"
3075,3075,"{0, 1, 33, 8, 44, 45, 47}"
3076,3076,"{0, 1, 33, 8, 44, 45, 46, 47}"
3077,3077,"{0, 33, 8, 42, 44, 45, 47, 26}"
3078,3078,"{0, 33, 8}"
3079,3079,"{8, 33}"
3080,3080,"{0, 1, 33, 3, 8, 44, 45, 14, 47, 24, 27}"
3081,3081,"{8, 44, 45, 47, 48}"
3082,3082,"{0, 33, 8}"
3083,3083,"{0, 33, 38, 8}"
3084,3084,"{0, 33, 8, 44, 47}"
3085,3085,"{0, 8, 44, 45, 47, 26}"
3086,3086,"{0, 1, 33, 3, 8, 12, 44, 45, 48}"
3087,3087,"{8, 33}"
3088,3088,"{8, 33, 47}"
3089,3089,"{8, 2}"
3090,3090,"{1, 34, 3, 33, 5, 8, 44, 45, 48}"
3091,3091,"{0, 1, 33, 8, 43, 44, 45}"
3092,3092,"{0, 1, 2, 3, 8, 44}"
3093,3093,"{0, 33, 3, 8, 44, 45, 47}"
3094,3094,"{0, 8, 27}"
3095,3095,"{0, 1, 3, 8, 44, 45, 14, 46, 47}"
3096,3096,"{8, 44, 46}"
3097,3097,"{0, 8, 44}"
3098,3098,"{34, 8, 44, 45, 47}"
3099,3099,"{0, 33, 8, 45, 47}"
3100,3100,"{0, 33, 8}"
3101,3101,"{0, 8, 44}"
3102,3102,"{8, 33, 45}"
3103,3103,"{0, 8, 12, 45, 44}"
3104,3104,"{8, 33}"
3105,3105,"{0, 1, 3, 8, 44}"
3106,3106,"{0, 8}"
3107,3107,"{0, 3, 8, 12, 45, 44}"
3108,3108,"{0, 1, 33, 8, 44, 45, 26}"
3109,3109,"{8, 33, 46}"
3110,3110,"{0, 8, 44}"
3111,3111,"{0, 1, 33, 8, 43, 45, 27}"
3112,3112,"{0, 1, 33, 8, 43, 44, 45, 27}"
3113,3113,"{8, 33}"
3114,3114,"{33, 5, 8, 45, 47, 24}"
3115,3115,"{0, 33, 2, 8, 44, 47}"
3116,3116,"{0, 33, 3, 8, 44, 48}"
3117,3117,"{0, 8, 3}"
3118,3118,"{8, 44}"
3119,3119,"{1, 38, 8, 43, 44}"
3120,3120,"{8, 33}"
3121,3121,"{1, 33, 3, 8, 44, 45, 47, 24}"
3122,3122,"{8, 33, 43, 44}"
3123,3123,"{2, 8, 44, 45, 24}"
3124,3124,"{8, 44}"
3125,3125,"{0, 33, 3, 8, 44}"
3126,3126,"{0, 8, 44, 45, 47, 48}"
3127,3127,"{48, 33, 45, 8}"
3128,3128,{8}
3129,3129,"{0, 1, 33, 8, 44, 45, 48, 54, 26}"
3130,3130,"{1, 33, 8, 12, 45, 44}"
3131,3131,"{0, 8, 34, 44}"
3132,3132,{8}
3133,3133,"{8, 33}"
3134,3134,"{8, 44}"
3135,3135,"{0, 8, 45}"
3136,3136,"{0, 33, 3, 8, 45, 22, 25}"
3137,3137,"{8, 45}"
3138,3138,"{0, 33, 8, 44, 47}"
3139,3139,"{0, 33, 27, 8}"
3140,3140,"{8, 1, 3}"
3141,3141,"{0, 33, 8, 44, 48}"
3142,3142,"{8, 33, 3, 45}"
3143,3143,"{0, 34, 8, 44, 24}"
3144,3144,{8}
3145,3145,"{0, 1, 33, 8, 44, 45, 46, 27}"
3146,3146,"{0, 1, 44, 8}"
3147,3147,"{0, 1, 33, 3, 5, 38, 8, 9, 44, 45, 47, 48, 31}"
3148,3148,"{0, 33, 44, 8}"
3149,3149,"{0, 1, 3, 8, 44, 45, 47}"
3150,3150,"{0, 33, 44, 8}"
3151,3151,"{0, 1, 33, 8, 44, 45, 26}"
3152,3152,"{0, 1, 2, 33, 8, 45, 25}"
3153,3153,"{0, 1, 33, 8, 44}"
3154,3154,"{0, 1, 33, 3, 8, 44, 45, 47, 48}"
3155,3155,"{1, 8, 45, 13, 46, 48, 27}"
3156,3156,"{0, 1, 33, 34, 8, 44, 45, 14, 46, 47}"
3157,3157,"{0, 33, 3, 8, 10, 42, 44, 47, 24}"
3158,3158,"{0, 33, 8, 43, 45, 51}"
3159,3159,"{8, 44}"
3160,3160,"{0, 33, 3, 8, 12, 45, 44}"
3161,3161,"{0, 3, 8, 43, 45}"
3162,3162,"{0, 33, 8, 45, 46, 47}"
3163,3163,"{8, 44}"
3164,3164,"{0, 1, 33, 8, 44, 45, 14, 25}"
3165,3165,"{8, 1, 45}"
3166,3166,"{0, 33, 45, 8}"
3167,3167,"{0, 8, 45, 46}"
3168,3168,"{0, 33, 3, 8, 46}"
3169,3169,"{0, 33, 8, 44, 45}"
3170,3170,"{8, 44}"
3171,3171,"{0, 33, 8, 44, 45, 47}"
3172,3172,"{8, 44}"
3173,3173,"{0, 33, 44, 8}"
3174,3174,"{8, 34, 47}"
3175,3175,"{0, 8}"
3176,3176,"{8, 33, 45, 1}"
3177,3177,{8}
3178,3178,"{0, 8, 45}"
3179,3179,"{1, 33, 8, 44, 45}"
3180,3180,{8}
3181,3181,"{0, 8, 44}"
3182,3182,"{0, 33, 45, 8}"
3183,3183,"{8, 44}"
3184,3184,"{1, 33, 8, 45, 47, 24}"
3185,3185,"{0, 33, 8, 45, 47}"
3186,3186,"{0, 1, 12, 8}"
3187,3187,"{0, 1, 2, 3, 33, 39, 8, 44, 45, 48, 31}"
3188,3188,"{0, 33, 8, 47}"
3189,3189,"{8, 33}"
3190,3190,"{8, 33, 27, 14}"
3191,3191,"{5, 38, 8, 44, 45, 48}"
3192,3192,"{8, 33, 51, 45}"
3193,3193,"{0, 33, 45, 8}"
3194,3194,"{0, 33, 8}"
3195,3195,"{8, 1, 45}"
3196,3196,"{0, 8, 3, 44}"
3197,3197,"{8, 0, 44, 24}"
3198,3198,"{0, 8}"
3199,3199,"{8, 26, 12, 47}"
3200,3200,"{0, 1, 34, 3, 33, 8, 43, 44, 45, 47, 17, 26}"
3201,3201,"{0, 1, 45, 8}"
3202,3202,"{8, 33, 45, 47}"
3203,3203,"{8, 33, 44, 45}"
3204,3204,"{0, 1, 33, 8, 45}"
3205,3205,"{0, 8, 44}"
3206,3206,"{0, 8, 3, 44}"
3207,3207,"{0, 1, 33, 3, 8, 44, 45, 47, 26}"
3208,3208,"{8, 33, 45}"
3209,3209,"{0, 8, 44, 39}"
3210,3210,"{0, 8}"
3211,3211,"{8, 33}"
3212,3212,"{0, 33, 17, 8}"
3213,3213,"{0, 8, 44, 47}"
3214,3214,"{8, 33}"
3215,3215,"{0, 1, 33, 8, 45}"
3216,3216,"{8, 33, 45}"
3217,3217,"{0, 33, 8, 44, 47}"
3218,3218,"{0, 8, 44, 45, 26}"
3219,3219,"{0, 8}"
3220,3220,"{8, 1, 45}"
3221,3221,"{8, 1, 46}"
3222,3222,{8}
3223,3223,"{48, 8, 44, 45}"
3224,3224,"{8, 44, 45, 47}"
3225,3225,"{8, 33, 45}"
3226,3226,"{0, 8, 42, 45, 26}"
3227,3227,"{8, 47}"
3228,3228,"{8, 33, 44, 46}"
3229,3229,"{0, 8, 45, 5}"
3230,3230,"{8, 33}"
3231,3231,{8}
3232,3232,"{0, 33, 8, 43, 44, 45, 24}"
3233,3233,"{0, 8, 45}"
3234,3234,"{0, 1, 33, 8, 44, 45, 47}"
3235,3235,"{0, 33, 2, 8, 44, 45}"
3236,3236,"{0, 8, 44, 14, 47, 48, 26}"
3237,3237,"{8, 12, 47}"
3238,3238,"{33, 8, 44, 45, 48}"
3239,3239,"{0, 33, 8, 44, 47}"
3240,3240,"{0, 1, 45, 8}"
3241,3241,{8}
3242,3242,"{39, 8, 43, 44, 45}"
3243,3243,"{0, 33, 45, 8}"
3244,3244,"{0, 8}"
3245,3245,"{0, 33, 45, 8}"
3246,3246,"{8, 33, 45, 14}"
3247,3247,"{0, 8, 3}"
3248,3248,"{8, 33, 45, 1}"
3249,3249,"{0, 33, 2, 8, 44, 45, 14, 47}"
3250,3250,"{0, 33, 8, 43, 47}"
3251,3251,"{8, 33, 44, 45}"
3252,3252,"{0, 1, 33, 3, 8, 44, 45}"
3253,3253,"{0, 1, 33, 8, 44, 45}"
3254,3254,"{1, 33, 3, 8, 43, 44, 45}"
3255,3255,"{0, 8, 45}"
3256,3256,"{8, 3, 45}"
