,from_id,to_id,article_ids
1885,393,12022,{9312126}
1886,393,2568,"{207233, 9402116, 9403182, 9402127, 9406098, 9412083, 9404052, 9310140, 9312126}"
1887,393,236,"{9402116, 9601032, 9403182, 9402127, 9406098, 9412083, 9404052, 9310140, 9312126}"
1888,12022,2568,{9312126}
1889,12022,236,{9312126}
1890,2568,236,"{9402116, 9403182, 9402127, 9406098, 9412083, 9404052, 9310140, 9312126}"
1891,1506,9562,{9311046}
1892,2993,10764,{302082}
1893,2993,9303,{302082}
1894,2993,3156,"{301113, 302082}"
1895,2993,6149,{302082}
1896,2993,2631,{302082}
1897,10764,9303,{302082}
1898,10764,3156,{302082}
1899,10764,6149,{302082}
1900,10764,2631,{302082}
1901,9303,3156,{302082}
1902,9303,6149,{302082}
1903,9303,2631,{302082}
1904,3156,6149,{302082}
1905,3156,2631,{302082}
1906,6149,2631,{302082}
1907,11447,7532,{10024}
1908,11447,4863,{10024}
1909,7532,4863,{10024}
1910,978,7864,{9405148}
1911,978,11421,{9405148}
1912,7864,11421,{9405148}
1913,4403,12286,{9810204}
1914,12286,6005,{9810204}
1915,6541,3136,"{9302010, 207031}"
1916,866,10778,{104038}
1917,3160,4618,"{9611193, 9609141}"
1918,3160,9846,"{9611193, 9609141}"
1919,4618,9846,"{9611193, 9609141}"
1920,9742,6555,{9508044}
1921,10308,10471,"{209093, 9812198}"
1922,10308,7286,"{9903074, 209093, 9812198}"
1923,10471,7286,"{209093, 9812198}"
1924,5967,2556,{9906026}
1925,5967,551,{9906026}
1926,2556,551,{9906026}
1927,6056,9,{302085}
1928,8889,11593,"{3139, 12172, 206125, 7220, 9109, 103094, 6171}"
1929,8889,11416,{103094}
1930,8889,11730,{103094}
1931,11593,11416,"{304233, 103094}"
1932,11593,11730,{103094}
1933,11416,11730,{103094}
1934,4645,7467,{110022}
1935,1009,9400,"{9701146, 9611039}"
1936,9400,7692,{9611039}
1937,10102,3034,{2051}
1938,10102,6443,{2051}
1939,3034,6443,"{204258, 2051, 9509159}"
1940,12342,183,{205250}
1941,1701,6828,"{9904065, 9911148}"
1942,1701,520,"{9904065, 9911148}"
1943,1701,4035,{9904065}
1944,6828,520,"{9904065, 9911148}"
1945,6828,4035,{9904065}
1946,520,4035,{9904065}
1947,9850,12687,"{9503235, 9507171, 9206054, 9202089, 9311178, 9303083, 9503002, 9302002, 9301108, 9511191, 9407128, 9407194, 9307071}"
1948,12146,2130,"{202073, 9910065, 212096, 110031}"
1949,12146,2880,"{212096, 9910065, 9809202, 9902100, 202073}"
1950,2130,2880,"{202073, 9910065, 212096}"
1951,12024,1803,"{9907008, 9609081, 12145, 107251, 9901077, 5174, 9912185}"
1952,8492,1905,{108159}
1953,29,2531,{2175}
1954,29,10935,{2175}
1955,29,7677,{2175}
1956,2531,10935,"{103090, 2175}"
1957,2531,7677,"{302049, 5006, 103090, 9908088, 2175}"
1958,10935,7677,"{103090, 5046, 2175}"
1959,12532,6201,"{9901019, 9804187}"
1960,4539,11817,"{108006, 212246}"
1961,4539,3416,"{108006, 212246}"
1962,4539,968,"{108006, 212246}"
1963,11817,3416,"{9806214, 108006, 203083, 7051, 9910001, 105171, 212246, 9902073}"
1964,11817,968,"{7051, 105171, 108006, 212246}"
1965,3416,968,"{7051, 105171, 108006, 212246}"
1966,3320,5842,"{205033, 208178, 212269}"
1967,3320,7353,"{205033, 208178}"
1968,3320,10212,"{205033, 208178, 303060, 212269}"
1969,5842,7353,"{205033, 208178}"
1970,5842,10212,"{205033, 208178, 212269}"
1971,7353,10212,"{205033, 208178}"
1972,1648,11461,{9612194}
1973,1648,412,{9612194}
1974,11461,412,"{9709080, 9612194, 9802108}"
1975,1096,10614,"{9902154, 9804186}"
1976,1096,2805,"{202114, 9804186, 210077, 12197, 206251, 9910069, 11001, 9801021, 211007, 9801151, 9154, 9708098, 103110, 9902154, 4048, 9707129, 302168, 105060, 210036, 304249}"
1977,1096,3327,"{9708098, 103110, 9902154, 4048, 9707129, 9804186, 9801021, 9801151}"
1978,1096,11715,{9902154}
1979,10614,2805,"{9902154, 9804186}"
1980,10614,3327,"{9902154, 9804186}"
1981,10614,11715,{9902154}
1982,2805,3327,"{9704034, 9708098, 103110, 9707209, 9902154, 9610220, 4048, 6173, 9706133, 9509047, 9509048, 9707129, 9804186, 9811191, 9801021, 9801151}"
1983,2805,11715,"{9902154, 9806205}"
1984,3327,11715,{9902154}
1985,4373,11136,{9603156}
1986,12080,217,{8028}
1987,7984,1536,"{10022, 9812071, 9907112, 9903145, 107159, 9912108, 9911223, 6201, 12124, 9801183}"
1988,12582,1741,{9603022}
1989,228,7161,{9501127}
1990,9106,12469,"{9910195, 9609237}"
1991,11814,7154,"{4020, 10199}"
1992,11814,12199,"{4020, 10199}"
1993,7154,12199,"{10136, 208130, 4020, 10199}"
1994,10734,8346,{11201}
1995,8301,2572,{9909205}
1996,8301,10255,"{12076, 9909205, 9908047}"
1997,2572,10255,"{10232, 3052, 9909205, 9908109}"
1998,9155,9439,{9806124}
1999,9155,11729,{9806124}
2000,9439,11729,{9806124}
2001,10893,5608,{9310187}
2002,9944,8937,"{6112, 5026}"
2003,9944,2226,"{6112, 9812224, 5026, 9704120, 9612095}"
2004,9944,386,"{6112, 5026, 112071}"
2005,8937,2226,"{6112, 5026}"
2006,8937,386,"{6112, 5026, 105288, 7052}"
2007,2226,386,"{6112, 5026}"
2008,4861,7381,"{104196, 212311}"
2009,12699,1175,{5177}
2010,2206,2473,"{107138, 202124, 112015}"
2011,5505,2473,"{107138, 202124, 112015}"
2012,12327,4649,"{9303119, 9208013, 9210134, 9207031}"
2013,8425,10568,{9202011}
2014,5419,3093,"{9702168, 9806195, 9706096, 9804159}"
2015,6232,1771,"{9411210, 9402107}"
2016,6232,3325,"{9411210, 9402107}"
2017,1771,3325,"{9411210, 9402107}"
2018,9323,6387,{9403164}
2019,3234,8405,{9309079}
2020,12431,2798,{9410140}
2021,593,12199,"{9405090, 9303061}"
2022,593,2494,{9405090}
2023,12199,2494,"{9405090, 9302051, 9310141}"
2024,6630,4774,"{203253, 2014}"
2025,9800,4774,{2014}
2026,12685,6717,"{9806152, 9711169}"
2027,5809,4591,{9501015}
2028,2738,9777,{9203002}
2029,6170,12481,{9507136}
2030,6170,392,{9507136}
2031,6170,3147,{9507136}
2032,12481,392,{9507136}
2033,12481,3147,"{9507136, 9502066, 9207003}"
2034,392,3147,{9507136}
2035,11648,10875,"{202179, 9508068, 9611047, 104238, 208114, 9502038, 9506071, 9411099, 211289, 110107}"
2036,2507,277,{9307111}
2037,2507,8662,{9307111}
2038,277,8662,"{9308036, 9307111}"
2039,422,2570,"{9205027, 9209116, 9211015}"
2040,1648,3847,"{9204056, 9204057}"
2041,3936,7546,"{9312215, 9412084, 9401095}"
2042,3936,6343,"{9312215, 9412084, 9401095}"
2043,7546,6343,"{9401095, 9212110, 203219, 9412084, 9312215}"
2044,7475,9757,{9402121}
2045,7475,3249,{9402121}
2046,9757,3249,{9402121}
2047,2253,10763,"{212104, 205263}"
2048,11965,5390,{210226}
2049,10422,9033,"{3265, 210241, 110173, 9511205, 9905062, 9903243, 107022, 9607217, 9607093, 9501047, 9604154, 9906141}"
2050,4969,5914,"{9405194, 106188, 9312206, 9409104, 9307155, 9405109, 9304057}"
2051,6334,10519,"{10256, 12170}"
2052,2888,7027,{5113}
2053,9575,9491,{105259}
2054,9575,394,{105259}
2055,9575,1757,{105259}
2056,9491,394,"{105259, 302173}"
2057,9491,1757,{105259}
2058,394,1757,{105259}
2059,2192,9599,{9601163}
2060,6216,7819,{211221}
2061,6216,724,{211221}
2062,7819,724,{211221}
2063,6598,12701,"{9508140, 9710229}"
2064,1250,5127,"{9311080, 9511149, 9305137, 9305138, 9201044, 9207002}"
2065,10141,1330,{9206089}
2066,10141,5300,"{9812033, 9206089}"
2067,1330,5300,{9206089}
2068,7934,5155,{9910004}
2069,7934,11069,"{9606123, 9910004, 9307045, 9503134}"
2070,7934,6797,{9910004}
2071,5155,11069,"{1027, 9909060, 9910004, 9910262, 102168}"
2072,5155,6797,"{1027, 9910004, 9910262, 9909060}"
2073,11069,6797,"{9206081, 1027, 9909060, 9303123, 9910004, 9910262}"
2074,5849,1390,"{9812161, 9907087, 9906223, 9710066, 9803188, 9904063}"
2075,5849,933,"{9812161, 9910091, 9907087, 9906223, 9904063}"
2076,1390,933,"{9907087, 9812161, 9906223, 9904063}"
2077,1648,12641,"{9912195, 9706012}"
2078,11754,12183,{9405113}
2079,10678,7741,{9309111}
2080,10678,3328,"{9806137, 9502147, 9909166, 9309111}"
2081,10678,2805,{9309111}
2082,7741,3328,"{9212112, 9305132, 9309111}"
2083,7741,2805,"{9212112, 9305132, 9309111}"
2084,3328,2805,"{9611168, 9310179, 9305132, 9212112, 9309111, 9312087}"
2085,11448,10149,"{9208042, 9611011, 9703189, 9203030}"
2086,11448,10900,{9703189}
2087,10149,10900,"{9502132, 9703189, 9506174}"
2088,11697,10068,"{9609059, 9506196}"
2089,10671,165,{9302101}
2090,1693,2022,"{9506146, 9501002}"
2091,1693,1037,{9506146}
2092,2022,1037,"{9506146, 9712100, 9908190}"
2093,6684,7598,"{9805089, 9807061, 9807134, 9709151}"
2094,5389,8556,{9405029}
2095,5389,1348,{9405029}
2096,8556,1348,{9405029}
2097,8586,1096,{9154}
2098,8586,6769,"{206168, 9154, 9508075}"
2099,8586,2805,"{206168, 9154}"
2100,8586,1303,{9154}
2101,1096,6769,{9154}
2102,1096,1303,"{9154, 9708098, 12197, 103110, 4048, 9707129, 9910069, 11001, 9801021}"
2103,6769,2805,"{9154, 201005, 301197, 11154, 206168, 9811068}"
2104,6769,1303,{9154}
2105,2805,1303,"{9154, 9708098, 12197, 103110, 9707209, 4048, 9707129, 9910069, 9706133, 9811191, 11001, 9801021}"
2106,3112,1244,{212330}
2107,3112,863,"{12229, 304166, 301224, 204232, 212330, 104116, 204024, 212285}"
2108,3112,8569,"{301224, 212330}"
2109,1244,863,"{212330, 11293}"
2110,1244,8569,{212330}
2111,863,8569,"{301224, 212330}"
2112,1202,1581,{12240}
2113,387,10860,"{9203009, 9805212, 9302014}"
2114,9667,3284,{210250}
2115,9667,4485,"{210250, 303203, 205188, 207029}"
2116,3284,4485,{210250}
2117,7293,6020,"{302207, 12260, 9806078, 9901087}"
2118,8767,171,{9801017}
2119,8767,5505,{9801017}
2120,171,8220,"{9801017, 9908075}"
2121,171,5505,{9801017}
2122,8220,5505,"{9803232, 9804074, 9810254, 9901041, 9711157, 9903093, 9801017}"
2123,5487,12086,"{9309036, 9411121, 9409172, 9405161}"
2124,5487,6007,"{9405161, 9406186, 9309036, 9411121, 9409172}"
2125,12086,6007,"{9309036, 9411121, 9409172, 9405161}"
2126,2126,12343,"{9506121, 9311019, 9303147}"
2127,2126,9029,"{9506121, 9311019, 9303147}"
2128,2126,4497,"{9506121, 9311019, 9807063}"
2129,12343,9029,"{9506121, 9303147, 9311019, 9706030, 9603057, 9606106}"
2130,12343,4497,"{9506121, 9311019, 9706030}"
2131,9029,4497,"{9506121, 9311019, 9706030}"
2132,3283,5207,"{9311066, 9809051, 9610173, 9903047}"
2133,3283,11907,{9610173}
2134,5207,11907,{9610173}
2135,9291,9468,{9410234}
2136,9291,6378,"{9410234, 9311175}"
2137,9468,6378,{9410234}
2138,9631,1819,"{9911161, 105077}"
2139,9631,3262,"{9911161, 9602052}"
2140,1819,3262,"{9911161, 8076, 9809022}"
2141,6282,8867,{11090}
2142,6282,2204,{11090}
2143,8867,2204,{11090}
2144,8867,1132,{11090}
2145,2204,1132,{11090}
2146,1168,11840,{1156}
2147,7586,11856,{9301037}
2148,7586,6198,{9301037}
2149,11856,6198,{9301037}
2150,11761,10510,"{9601096, 11137}"
2151,11761,12177,"{11137, 9704037, 9601096, 105226, 212267, 9502126, 9711183, 303088, 9709042, 9810164, 9903254}"
2152,10510,12177,"{9601096, 11137}"
2153,10550,10309,"{9803137, 9711010, 9704044, 9806158, 9706127, 9705232, 9709010}"
2154,10550,8306,"{9705232, 9709010, 9704044}"
2155,10550,4153,"{9803137, 9711010, 9704044, 9806158, 9706127, 9705232}"
2156,10309,8306,"{9606049, 108135, 9704044, 9912144, 9510129, 9705232, 9709010}"
2157,10309,4153,"{9803137, 9606049, 9711010, 108135, 9208040, 9407114, 9302027, 9704044, 8141, 9806158, 9706127, 9912144, 9504113, 9510129, 9705232, 9206063, 9404149, 9310077}"
2158,8306,4153,"{9606049, 108135, 9411048, 9704044, 9912144, 9510129, 9705232, 9611222, 9910267, 9412158}"
2159,5715,8013,{9704168}
2160,5715,3394,"{9704168, 9712194, 9906187}"
2161,8013,3394,{9704168}
2162,8013,6187,"{9704168, 107132}"
2163,3394,6187,"{9712194, 208004, 9704168, 9906187, 9406001, 6035, 12019, 110294, 9807003}"
2164,10773,8839,{105161}
2165,8100,2737,"{304001, 9911138, 9810050, 107044, 9705091, 9901126, 301161, 10282, 9712238, 9807182, 9507158, 9602071, 9502107, 9605053, 204254}"
2166,1445,9195,{9301016}
2167,8286,564,"{9609202, 9602017, 9707210, 9703048}"
2168,8286,11323,"{9602017, 9703048, 9707210, 9609202, 9603102}"
2169,564,11323,"{9602017, 9508070, 9703048, 9707210, 9710091, 9609202, 9807197, 9805054, 9802175}"
2170,2097,11390,"{9501115, 9502005}"
2171,2097,11518,"{9501115, 9502005}"
2172,11390,11518,"{9501115, 9502005}"
2173,2522,3012,{9906248}
2174,2522,3692,{9906248}
2175,2522,9543,{9906248}
2176,3012,3692,{9906248}
2177,3012,9543,"{9906248, 9504091, 9806240}"
2178,3692,9543,{9906248}
2179,1995,12879,"{9903237, 9408134}"
2180,8452,2225,{9605178}
2181,11058,6531,"{9802120, 209028, 107246}"
2182,11058,5693,"{9802120, 209028, 107246}"
2183,6531,5693,"{9802120, 209028, 107246}"
2184,8446,2232,"{9701093, 2011, 9710151, 9604091, 9907155, 9509171, 9804123, 9602077}"
2185,8446,5439,"{9907155, 9910055}"
2186,2232,5439,{9907155}
2187,4463,9894,{110037}
2188,4463,5141,"{201068, 1108, 110037}"
2189,4463,6110,{110037}
2190,9894,5141,{110037}
2191,9894,6110,{110037}
2192,5141,6110,{110037}
2193,10722,2847,{9202016}
2194,10183,3926,{6170}
2195,5530,3992,{2067}
2196,5530,4769,"{3216, 2067}"
2197,5530,4810,"{3216, 206096, 2067, 104181}"
2198,5530,7271,"{210160, 206096, 3216, 2067, 104181}"
2199,5530,5055,"{3216, 2067}"
2200,3992,4769,{2067}
2201,3992,4810,{2067}
2202,3992,7271,{2067}
2203,3992,5055,{2067}
2204,4769,4810,"{3216, 2067}"
2205,4769,7271,"{3216, 2067}"
2206,4769,5055,"{3216, 2067}"
2207,4810,7271,"{3216, 206096, 2067, 104181}"
2208,4810,5055,"{3216, 2067}"
2209,7271,5055,"{3216, 2067}"
2210,12027,8712,"{9909009, 9812167, 6116, 9811111}"
2211,5927,5205,"{9610251, 9609070}"
2212,2751,3395,{209007}
2213,6640,5790,"{9906116, 3247, 9811090, 9709143, 9802077, 7199}"
2214,201,4692,"{9408147, 9401035}"
2215,5936,1280,{9910171}
2216,11637,4057,{9603047}
2217,11637,6047,"{9601053, 9603047}"
2218,4057,6047,{9603047}
2219,4566,3737,"{9811113, 108213, 210182}"
2220,4566,4240,"{301057, 210182, 9811113, 9206032, 9301075, 108213}"
2221,4566,12124,"{9206032, 9301075, 210182}"
2222,3737,4240,"{9811113, 108213, 210182}"
2223,3737,12124,{210182}
2224,4240,12124,"{9812192, 210182, 7088, 9206032, 9301075, 9209114}"
2225,5482,2334,{112087}
2226,5482,2836,{112087}
2227,2334,2836,{112087}
2228,10456,7439,{104225}
2229,10772,2308,"{9801098, 9712173}"
2230,10772,7353,"{9801098, 9712173, 9612030, 9706183}"
2231,2308,7353,"{9801098, 9712173}"
2232,4620,7650,"{9912048, 9905140}"
2233,8909,10733,{9310093}
2234,8909,6685,{9310093}
2235,10733,6685,{9310093}
2236,7040,5820,"{9904144, 9901070}"
2237,12627,9653,{9909046}
2238,3996,4847,"{9708147, 9402113, 9602043, 9510134}"
2239,5229,2565,{5100}
2240,12632,5809,"{9212097, 9210085, 9306123, 9305008, 103128, 9209021}"
2241,12632,11481,"{9212097, 9806116, 9210085, 9708136, 9306123, 9801071, 9403184, 9705008, 9611151, 9305008, 9607038, 9408095}"
2242,12632,3776,"{9212097, 9210085, 9505061, 9306123, 9906092, 9403184, 11252, 103128}"
2243,5809,3776,"{9212097, 9701060, 9210085, 9306123, 103128, 9303126, 9501048}"
2244,11481,3776,"{9212097, 9210085, 9306123, 9403184, 9503130}"
2245,194,12809,"{9608192, 9412088, 9811046}"
2246,194,8168,"{9608192, 9412088, 9811046}"
2247,12809,8168,"{9608192, 9811046, 9412088, 8251, 203260}"
2248,7052,6305,"{9904019, 9811134}"
2249,11225,9542,"{212051, 2148, 201165}"
2250,4568,2531,{103090}
2251,4568,10935,"{103090, 8030, 101095}"
2252,4568,11684,"{103090, 101095}"
2253,4568,7677,{103090}
2254,2531,11684,{103090}
2255,10935,11684,"{103090, 7166, 101095}"
2256,11684,7677,{103090}
2257,6470,4657,"{202133, 107046}"
2258,694,4764,{9806170}
2259,615,3278,"{9305179, 9403086, 9408007}"
2260,615,7175,"{9403086, 9408007}"
2261,3278,7175,"{9403086, 9408007}"
2262,5455,4700,{9707144}
2263,5455,12459,{9707144}
2264,4700,12459,{9707144}
2265,9271,1171,"{9809124, 9907209, 209227, 1197, 9908146}"
2266,9271,12028,"{9908146, 9809124}"
2267,1171,12028,"{9908146, 9808138, 9809124}"
2268,9260,10999,"{208160, 208084, 12181, 207062}"
2269,4253,7177,"{7105, 8045}"
2270,4253,8567,"{7105, 8045}"
2271,7177,8567,"{7105, 8045}"
2272,12837,12881,"{9904039, 9906155, 4114, 2132, 9905046, 9903194}"
2273,10550,12058,"{9803137, 9711010, 9806158, 9706127, 9709010}"
2274,12058,10309,"{9803137, 9711010, 9806158, 9706127, 9709010}"
2275,12058,4153,"{9803137, 9711010, 9806158, 9706127, 9803103}"
2276,8280,12225,"{105081, 209061, 11070, 203103}"
2277,8280,10961,"{105081, 11070, 203103}"
2278,12225,10961,"{9907111, 9912263, 105081, 11070, 203103}"
2279,7709,8779,"{302169, 9604087}"
2280,1864,1556,"{9804048, 9811114, 9803079}"
2281,5034,1556,"{9508161, 9803079, 9811114, 9804048, 9510196, 9503224, 9907161, 9409115, 9602168}"
2282,5602,2157,{5242}
2283,5602,11038,{5242}
2284,2157,11038,{5242}
2285,9763,10299,"{9606113, 9610171, 9805207}"
2286,4173,4865,"{9906035, 9508004}"
2287,4173,6709,{9906035}
2288,4173,3924,{9906035}
2289,4865,6709,{9906035}
2290,4865,3924,{9906035}
2291,6709,3924,{9906035}
2292,6474,9417,{9601062}
2293,1810,4520,"{203018, 211285, 204174}"
2294,6624,4643,{4037}
2295,5921,546,"{9406096, 9311097}"
2296,5921,628,"{9406096, 9311097, 9510003}"
2297,546,628,"{9406096, 9311097}"
2298,9547,12851,"{302146, 205316, 106099, 9911001, 112218}"
2299,9547,6919,{302146}
2300,12851,6919,{302146}
2301,5962,6325,{9906202}
2302,5962,5377,"{9906202, 9905172}"
2303,6325,5377,{9906202}
2304,1883,12911,"{3176, 9812238}"
2305,1745,1574,{9904174}
2306,7905,3327,"{9509048, 9507163, 9509047}"
2307,7905,5339,"{9509048, 9509047}"
2308,7905,2805,"{9509048, 9509047}"
2309,3327,5339,"{9708098, 9707209, 9610220, 9706133, 9509047, 9509048, 9707129, 6173}"
2310,5339,2805,"{9708098, 9707209, 9610220, 6173, 9706133, 9509047, 9509048, 9707129, 9806205}"
2311,1599,4148,{103073}
2312,7632,11721,{9510006}
2313,7632,2919,{9510006}
2314,11721,2919,{9510006}
2315,11673,8117,"{9709089, 209155, 9903207, 9708080, 9701138, 9903029, 8053, 9605079, 9410012}"
2316,9474,417,"{9308124, 9312143}"
2317,5913,417,"{9308124, 9312143}"
2318,5849,5782,"{211131, 304005, 302151}"
2319,5849,8994,"{10101, 211131, 304005, 302151}"
2320,5782,8994,"{211131, 304005, 302151}"
2321,8179,2870,"{201025, 204205, 9903155, 6046, 301047, 105243, 212222}"
2322,8179,235,"{201025, 303233, 301047}"
2323,2870,235,"{201025, 108017, 301047}"
2324,13,5163,"{9807099, 9606046, 9608139, 9511022}"
2325,9642,12106,"{9904217, 106266, 9911042, 9906190}"
2326,2520,12798,"{9803170, 9809165, 9806133, 9811254, 9904027, 9910012}"
2327,2520,126,"{9803170, 9805188, 9809165, 9810158, 9612021, 9811254, 9806133, 9808120, 9904027, 9910012}"
2328,12798,126,"{9803170, 9809165, 9910222, 3249, 9806133, 9811254, 9904027, 9910012}"
2329,2421,10051,{109219}
2330,12572,5274,"{9609221, 9303094, 9609079}"
2331,11696,8782,"{9907042, 9907043}"
2332,5373,3730,{9711075}
2333,947,2047,"{211240, 109097, 212125}"
2334,6640,2360,"{9811090, 3247}"
2335,2360,5790,"{9811090, 3247}"
2336,2572,5442,"{3016, 9803156, 9802030}"
2337,3796,11395,{9503216}
2338,3796,12862,{9503216}
2339,11395,12862,{9503216}
2340,3603,8918,"{9804117, 207095}"
2341,3603,5488,{207095}
2342,3603,9007,"{9804117, 207095}"
2343,8918,5488,{207095}
2344,8918,9007,"{9804117, 207095}"
2345,5488,9007,{207095}
2346,3086,5366,"{9803073, 9711173, 9909012, 9809142, 211196}"
2347,4395,4997,"{105282, 207138, 302053, 304008, 101149}"
2348,5600,8536,{9408016}
2349,5600,1590,{9408016}
2350,8536,1590,{9408016}
2351,5639,7404,"{9703072, 9707017, 9604004}"
2352,5639,8528,"{9703072, 9707017, 9709180}"
2353,7404,8528,"{9703072, 9707017, 9804038}"
2354,6089,3186,{104090}
2355,11233,11461,"{9211035, 204111}"
2356,6348,7957,{9711147}
2357,6348,10237,{9711147}
2358,7957,10237,{9711147}
2359,8984,1906,"{7172, 108036, 208204}"
2360,8663,8029,{9403170}
2361,289,1217,"{9408032, 9412177, 9809169, 9503215}"
2362,10414,9914,"{105121, 203236, 101127, 210007, 206234, 302205, 109183}"
2363,10414,8306,{210007}
2364,9914,8306,{210007}
2365,9355,10132,{11163}
2366,8127,3012,"{4072, 9706073, 5268, 9911153}"
2367,8127,4836,"{9611233, 9703016, 9712201, 9708137, 9812143, 9706073, 9801147}"
2368,3012,4836,"{9706224, 9706073, 9909085}"
2369,6712,10805,{9904167}
2370,6712,883,{9904167}
2371,10805,883,{9904167}
2372,2531,5687,"{106040, 105066, 8091, 110050}"
2373,2531,12801,"{106040, 105066, 8091, 110050}"
2374,5687,12801,"{9812097, 9712005, 205067, 9808143, 9707027, 8091, 9902119, 9709096, 112040, 106040, 9804093, 9803197, 9810244, 9806041, 9906012, 9708127, 110050, 104037, 9910249, 105066, 3183}"
2375,3601,11958,"{9204082, 9301004}"
2376,1949,3993,"{9605034, 9603154}"
2377,11147,5589,{210139}
2378,8251,3590,"{205002, 9711122, 9701010}"
2379,8251,8202,"{9803017, 205002, 9711122, 9701010, 9502137, 9604188}"
2380,3590,8202,"{109153, 9601027, 9603035, 5095, 9706090, 205002, 108046, 9711122, 9703122, 9701010, 9504146, 101236, 9909051, 9810047}"
2381,4536,1763,{9605064}
2382,4536,9677,{9605064}
2383,1763,9677,{9605064}
2384,171,1458,"{3025, 9908075, 9710116}"
2385,4709,8908,"{9910050, 10071}"
2386,12681,10315,"{211065, 207139, 301255, 201067, 112207, 104209, 101113}"
2387,12681,1059,"{211065, 207139, 301255, 201067, 112207, 104209, 101113}"
2388,12681,1717,"{211065, 207139, 301255, 104209, 101113}"
2389,10315,1059,"{211065, 207139, 301255, 201067, 112207, 104209, 101113, 212347}"
2390,10315,1717,"{211065, 207139, 301255, 104209, 101113}"
2391,1059,1717,"{211065, 207139, 301255, 104209, 101113}"
2392,10029,11910,"{9907198, 9907207}"
2393,10029,7336,"{9907198, 9907207}"
2394,10029,8727,"{9907198, 9907207}"
2395,11910,7336,"{9907198, 9907207}"
2396,11910,8727,"{9907198, 9907207}"
2397,7336,8727,"{9907198, 9907207}"
2398,249,11977,"{9605028, 9510094, 9707126, 9608012}"
2399,4427,1688,{9511230}
2400,4427,7859,"{9610154, 9703003, 9511230}"
2401,1688,1406,{9511230}
2402,1688,7859,{9511230}
2403,1406,7859,{9511230}
2404,11854,9244,{9510120}
2405,2398,894,"{9711161, 9904066, 9812066}"
2406,10584,8797,"{111073, 9911179, 9907076, 9709084}"
